State,Year,Quater,RegisteredUsers,Districts
west-bengal,2020,2,833240,hooghly
west-bengal,2020,2,732829,howrah
west-bengal,2020,2,701101,nadia
west-bengal,2020,2,696243,purba medinipur
west-bengal,2020,2,631931,paschim medinipur
west-bengal,2020,2,589508,purba bardhaman
west-bengal,2020,3,2143943,north twenty four parganas
west-bengal,2020,3,1573291,kolkata
west-bengal,2020,3,1023020,south twenty four parganas
west-bengal,2020,3,1005986,murshidabad
west-bengal,2020,3,906517,hooghly
west-bengal,2020,3,804627,howrah
west-bengal,2020,3,768633,nadia
west-bengal,2020,3,760873,purba medinipur
west-bengal,2020,3,689466,paschim medinipur
west-bengal,2020,3,639938,purba bardhaman
west-bengal,2020,4,2321888,north twenty four parganas
west-bengal,2020,4,1700474,kolkata
west-bengal,2020,4,1118649,south twenty four parganas
west-bengal,2020,4,1085899,murshidabad
west-bengal,2020,4,977339,hooghly
west-bengal,2020,4,875172,howrah
west-bengal,2020,4,832891,nadia
west-bengal,2020,4,824961,purba medinipur
west-bengal,2020,4,747114,paschim medinipur
west-bengal,2020,4,688685,paschim bardhaman
west-bengal,2020,1,1789973,north twenty four parganas
west-bengal,2020,1,1336585,kolkata
west-bengal,2020,1,830132,murshidabad
west-bengal,2020,1,820857,south twenty four parganas
west-bengal,2020,1,755631,hooghly
west-bengal,2020,1,654600,howrah
west-bengal,2020,1,633794,nadia
west-bengal,2020,1,632173,purba medinipur
west-bengal,2020,1,572195,paschim medinipur
west-bengal,2020,1,538224,paschim bardhaman
west-bengal,2021,2,2660664,north twenty four parganas
west-bengal,2021,2,1944113,kolkata
west-bengal,2021,2,1286588,south twenty four parganas
west-bengal,2021,2,1248602,murshidabad
west-bengal,2021,2,1117731,hooghly
west-bengal,2021,2,1004570,howrah
west-bengal,2021,2,955428,nadia
west-bengal,2021,2,946277,purba medinipur
west-bengal,2021,2,856640,paschim medinipur
west-bengal,2021,2,789026,paschim bardhaman
west-bengal,2021,3,2852030,north twenty four parganas
west-bengal,2021,3,2078360,kolkata
west-bengal,2021,3,1383020,south twenty four parganas
west-bengal,2021,3,1342984,murshidabad
west-bengal,2021,3,1198858,hooghly
west-bengal,2021,3,1077467,howrah
west-bengal,2021,3,1026795,nadia
west-bengal,2021,3,1017925,purba medinipur
west-bengal,2021,3,922218,paschim medinipur
west-bengal,2021,3,847622,purba bardhaman
west-bengal,2021,4,3043008,north twenty four parganas
west-bengal,2021,4,2213659,kolkata
west-bengal,2021,4,1477679,south twenty four parganas
west-bengal,2021,4,1435266,murshidabad
west-bengal,2021,4,1278850,hooghly
west-bengal,2021,4,1150144,howrah
west-bengal,2021,4,1096767,nadia
west-bengal,2021,4,1087362,purba medinipur
west-bengal,2021,4,985745,paschim medinipur
west-bengal,2021,4,905950,purba bardhaman
west-bengal,2021,1,2491076,north twenty four parganas
west-bengal,2021,1,1823074,kolkata
west-bengal,2021,1,1202229,south twenty four parganas
west-bengal,2021,1,1166975,murshidabad
west-bengal,2021,1,1046242,hooghly
west-bengal,2021,1,940133,howrah
west-bengal,2021,1,893107,nadia
west-bengal,2021,1,884605,purba medinipur
west-bengal,2021,1,800530,paschim medinipur
west-bengal,2021,1,738540,paschim bardhaman
west-bengal,2018,2,572438,north twenty four parganas
west-bengal,2018,2,431481,kolkata
west-bengal,2018,2,276931,murshidabad
west-bengal,2018,2,221090,hooghly
west-bengal,2018,2,214056,south twenty four parganas
west-bengal,2018,2,209683,nadia
west-bengal,2018,2,203750,paschim bardhaman
west-bengal,2018,2,198699,howrah
west-bengal,2018,2,195830,purba medinipur
west-bengal,2018,2,185542,paschim medinipur
west-bengal,2018,3,722572,north twenty four parganas
west-bengal,2018,3,548600,kolkata
west-bengal,2018,3,335935,murshidabad
west-bengal,2018,3,284988,south twenty four parganas
west-bengal,2018,3,280640,hooghly
west-bengal,2018,3,262694,nadia
west-bengal,2018,3,255445,howrah
west-bengal,2018,3,252759,purba medinipur
west-bengal,2018,3,251021,paschim bardhaman
west-bengal,2018,3,238405,paschim medinipur
west-bengal,2018,4,946634,north twenty four parganas
west-bengal,2018,4,721653,kolkata
west-bengal,2018,4,417114,murshidabad
west-bengal,2018,4,400360,hooghly
west-bengal,2018,4,398349,south twenty four parganas
west-bengal,2018,4,339192,howrah
west-bengal,2018,4,325690,nadia
west-bengal,2018,4,323889,purba medinipur
west-bengal,2018,4,304068,paschim medinipur
west-bengal,2018,4,302594,paschim bardhaman
west-bengal,2018,1,396980,north twenty four parganas
west-bengal,2018,1,306503,kolkata
west-bengal,2018,1,187824,murshidabad
west-bengal,2018,1,148033,hooghly
west-bengal,2018,1,142473,south twenty four parganas
west-bengal,2018,1,139310,paschim bardhaman
west-bengal,2018,1,136589,howrah
west-bengal,2018,1,136396,nadia
west-bengal,2018,1,131380,purba medinipur
west-bengal,2018,1,127203,paschim medinipur
west-bengal,2023,2,4079270,north twenty four parganas
west-bengal,2023,2,2941189,kolkata
west-bengal,2023,2,1993465,south twenty four parganas
west-bengal,2023,2,1943677,murshidabad
west-bengal,2023,2,1717832,hooghly
west-bengal,2023,2,1546777,howrah
west-bengal,2023,2,1482400,nadia
west-bengal,2023,2,1468608,purba medinipur
west-bengal,2023,2,1328693,paschim medinipur
west-bengal,2023,2,1221383,purba bardhaman
west-bengal,2023,3,4241525,north twenty four parganas
west-bengal,2023,3,3053050,kolkata
west-bengal,2023,3,2074469,south twenty four parganas
west-bengal,2023,3,2023550,murshidabad
west-bengal,2023,3,1787671,hooghly
west-bengal,2023,3,1608895,howrah
west-bengal,2023,3,1544294,nadia
west-bengal,2023,3,1530289,purba medinipur
west-bengal,2023,3,1384076,paschim medinipur
west-bengal,2023,3,1272153,purba bardhaman
west-bengal,2023,1,3926974,north twenty four parganas
west-bengal,2023,1,2838411,kolkata
west-bengal,2023,1,1913867,south twenty four parganas
west-bengal,2023,1,1868610,murshidabad
west-bengal,2023,1,1651210,hooghly
west-bengal,2023,1,1488195,howrah
west-bengal,2023,1,1423179,nadia
west-bengal,2023,1,1409101,purba medinipur
west-bengal,2023,1,1274166,paschim medinipur
west-bengal,2023,1,1171416,purba bardhaman
west-bengal,2022,2,3397791,north twenty four parganas
west-bengal,2022,2,2461795,kolkata
west-bengal,2022,2,1655743,south twenty four parganas
west-bengal,2022,2,1608797,murshidabad
west-bengal,2022,2,1429378,hooghly
west-bengal,2022,2,1285159,howrah
west-bengal,2022,2,1229358,nadia
west-bengal,2022,2,1219530,purba medinipur
west-bengal,2022,2,1105840,paschim medinipur
west-bengal,2022,2,1016127,purba bardhaman
west-bengal,2022,3,3578500,north twenty four parganas
west-bengal,2022,3,2588380,kolkata
west-bengal,2022,3,1745822,south twenty four parganas
west-bengal,2022,3,1696729,murshidabad
west-bengal,2022,3,1506412,hooghly
west-bengal,2022,3,1354886,howrah
west-bengal,2022,3,1296764,nadia
west-bengal,2022,3,1286641,purba medinipur
west-bengal,2022,3,1165076,paschim medinipur
west-bengal,2022,3,1070637,purba bardhaman
west-bengal,2022,4,3755017,north twenty four parganas
west-bengal,2022,4,2716412,kolkata
west-bengal,2022,4,1828512,south twenty four parganas
west-bengal,2022,4,1778470,murshidabad
west-bengal,2022,4,1579023,hooghly
west-bengal,2022,4,1422011,howrah
west-bengal,2022,4,1359420,nadia
west-bengal,2022,4,1346908,purba medinipur
west-bengal,2022,4,1217113,paschim medinipur
west-bengal,2022,4,1119310,purba bardhaman
west-bengal,2022,1,3224459,north twenty four parganas
west-bengal,2022,1,2340343,kolkata
west-bengal,2022,1,1569037,south twenty four parganas
west-bengal,2022,1,1524507,murshidabad
west-bengal,2022,1,1356282,hooghly
west-bengal,2022,1,1218931,howrah
west-bengal,2022,1,1164783,nadia
west-bengal,2022,1,1155279,purba medinipur
west-bengal,2022,1,1048100,paschim medinipur
west-bengal,2022,1,962974,purba bardhaman
west-bengal,2019,2,1312362,north twenty four parganas
west-bengal,2019,2,1014406,kolkata
west-bengal,2019,2,579599,south twenty four parganas
west-bengal,2019,2,557946,hooghly
west-bengal,2019,2,548604,murshidabad
west-bengal,2019,2,480813,howrah
west-bengal,2019,2,448850,purba medinipur
west-bengal,2019,2,447979,nadia
west-bengal,2019,2,411877,paschim medinipur
west-bengal,2019,2,395259,paschim bardhaman
west-bengal,2019,3,1478650,north twenty four parganas
west-bengal,2019,3,1138965,kolkata
west-bengal,2019,3,659919,south twenty four parganas
west-bengal,2019,3,624518,hooghly
west-bengal,2019,3,622422,murshidabad
west-bengal,2019,3,540552,howrah
west-bengal,2019,3,504142,purba medinipur
west-bengal,2019,3,502635,nadia
west-bengal,2019,3,455417,paschim medinipur
west-bengal,2019,3,438438,paschim bardhaman
west-bengal,2019,4,1638605,north twenty four parganas
west-bengal,2019,4,1238698,kolkata
west-bengal,2019,4,750671,murshidabad
west-bengal,2019,4,741375,south twenty four parganas
west-bengal,2019,4,694972,hooghly
west-bengal,2019,4,597553,howrah
west-bengal,2019,4,573088,purba medinipur
west-bengal,2019,4,571859,nadia
west-bengal,2019,4,520047,paschim medinipur
west-bengal,2019,4,492425,paschim bardhaman
west-bengal,2019,1,1130983,north twenty four parganas
west-bengal,2019,1,868126,kolkata
west-bengal,2019,1,487180,south twenty four parganas
west-bengal,2019,1,480952,hooghly
west-bengal,2019,1,478812,murshidabad
west-bengal,2019,1,410583,howrah
west-bengal,2019,1,389583,purba medinipur
west-bengal,2019,1,385179,nadia
west-bengal,2019,1,361979,paschim medinipur
west-bengal,2019,1,349928,paschim bardhaman
arunachal-pradesh,2020,2,59968,papum pare
arunachal-pradesh,2020,2,15766,west kameng
arunachal-pradesh,2020,2,14036,changlang
arunachal-pradesh,2020,2,13601,east siang
arunachal-pradesh,2020,2,10154,lohit
arunachal-pradesh,2020,2,8993,tawang
arunachal-pradesh,2020,2,7426,namsai
arunachal-pradesh,2020,2,7239,west siang
arunachal-pradesh,2020,2,5782,lower dibang valley
arunachal-pradesh,2020,2,5392,lower subansiri
arunachal-pradesh,2020,3,69419,papum pare
arunachal-pradesh,2020,3,17636,west kameng
arunachal-pradesh,2020,3,16385,changlang
arunachal-pradesh,2020,3,15921,east siang
arunachal-pradesh,2020,3,11755,lohit
arunachal-pradesh,2020,3,9944,tawang
arunachal-pradesh,2020,3,8623,west siang
arunachal-pradesh,2020,3,8553,namsai
arunachal-pradesh,2020,3,6799,lower dibang valley
arunachal-pradesh,2020,3,6456,lower subansiri
arunachal-pradesh,2020,4,77936,papum pare
arunachal-pradesh,2020,4,19464,west kameng
arunachal-pradesh,2020,4,18203,changlang
arunachal-pradesh,2020,4,17822,east siang
arunachal-pradesh,2020,4,13126,lohit
arunachal-pradesh,2020,4,10909,tawang
arunachal-pradesh,2020,4,9911,west siang
arunachal-pradesh,2020,4,9437,namsai
arunachal-pradesh,2020,4,7693,lower dibang valley
arunachal-pradesh,2020,4,7388,lower subansiri
arunachal-pradesh,2020,1,51342,papum pare
arunachal-pradesh,2020,1,13983,west kameng
arunachal-pradesh,2020,1,11298,east siang
arunachal-pradesh,2020,1,11262,changlang
arunachal-pradesh,2020,1,8454,lohit
arunachal-pradesh,2020,1,8048,tawang
arunachal-pradesh,2020,1,6029,namsai
arunachal-pradesh,2020,1,5757,west siang
arunachal-pradesh,2020,1,4650,lower dibang valley
arunachal-pradesh,2020,1,4351,lower subansiri
arunachal-pradesh,2021,2,90871,papum pare
arunachal-pradesh,2021,2,22625,west kameng
arunachal-pradesh,2021,2,21404,changlang
arunachal-pradesh,2021,2,20817,east siang
arunachal-pradesh,2021,2,15360,lohit
arunachal-pradesh,2021,2,12636,tawang
arunachal-pradesh,2021,2,11657,west siang
arunachal-pradesh,2021,2,11111,namsai
arunachal-pradesh,2021,2,9094,lower dibang valley
arunachal-pradesh,2021,2,8685,lower subansiri
arunachal-pradesh,2021,3,97854,papum pare
arunachal-pradesh,2021,3,24489,west kameng
arunachal-pradesh,2021,3,23328,changlang
arunachal-pradesh,2021,3,22538,east siang
arunachal-pradesh,2021,3,16680,lohit
arunachal-pradesh,2021,3,13650,tawang
arunachal-pradesh,2021,3,12616,west siang
arunachal-pradesh,2021,3,12140,namsai
arunachal-pradesh,2021,3,9920,lower dibang valley
arunachal-pradesh,2021,3,9451,lower subansiri
arunachal-pradesh,2021,4,104806,papum pare
arunachal-pradesh,2021,4,26237,west kameng
arunachal-pradesh,2021,4,25155,changlang
arunachal-pradesh,2021,4,24208,east siang
arunachal-pradesh,2021,4,17980,lohit
arunachal-pradesh,2021,4,14665,tawang
arunachal-pradesh,2021,4,13555,west siang
arunachal-pradesh,2021,4,13092,namsai
arunachal-pradesh,2021,4,10679,lower dibang valley
arunachal-pradesh,2021,4,10187,lower subansiri
arunachal-pradesh,2021,1,84715,papum pare
arunachal-pradesh,2021,1,21027,west kameng
arunachal-pradesh,2021,1,19716,changlang
arunachal-pradesh,2021,1,19342,east siang
arunachal-pradesh,2021,1,14231,lohit
arunachal-pradesh,2021,1,11778,tawang
arunachal-pradesh,2021,1,10836,west siang
arunachal-pradesh,2021,1,10242,namsai
arunachal-pradesh,2021,1,8402,lower dibang valley
arunachal-pradesh,2021,1,8044,lower subansiri
arunachal-pradesh,2018,2,11418,papum pare
arunachal-pradesh,2018,2,3442,west kameng
arunachal-pradesh,2018,2,2646,east siang
arunachal-pradesh,2018,2,2266,tawang
arunachal-pradesh,2018,2,2014,changlang
arunachal-pradesh,2018,2,1898,lohit
arunachal-pradesh,2018,2,1276,namsai
arunachal-pradesh,2018,2,1224,west siang
arunachal-pradesh,2018,2,893,lower dibang valley
arunachal-pradesh,2018,2,883,upper subansiri
arunachal-pradesh,2018,3,16009,papum pare
arunachal-pradesh,2018,3,4765,west kameng
arunachal-pradesh,2018,3,3590,east siang
arunachal-pradesh,2018,3,3112,tawang
arunachal-pradesh,2018,3,2889,changlang
arunachal-pradesh,2018,3,2612,lohit
arunachal-pradesh,2018,3,1862,namsai
arunachal-pradesh,2018,3,1652,west siang
arunachal-pradesh,2018,3,1286,lower dibang valley
arunachal-pradesh,2018,3,1226,tirap
arunachal-pradesh,2018,4,21342,papum pare
arunachal-pradesh,2018,4,6492,west kameng
arunachal-pradesh,2018,4,4813,east siang
arunachal-pradesh,2018,4,4085,tawang
arunachal-pradesh,2018,4,4036,changlang
arunachal-pradesh,2018,4,3588,lohit
arunachal-pradesh,2018,4,2495,namsai
arunachal-pradesh,2018,4,2117,west siang
arunachal-pradesh,2018,4,1827,lower dibang valley
arunachal-pradesh,2018,4,1684,tirap
arunachal-pradesh,2018,1,7649,papum pare
arunachal-pradesh,2018,1,2202,west kameng
arunachal-pradesh,2018,1,1803,east siang
arunachal-pradesh,2018,1,1525,tawang
arunachal-pradesh,2018,1,1208,changlang
arunachal-pradesh,2018,1,1207,lohit
arunachal-pradesh,2018,1,846,west siang
arunachal-pradesh,2018,1,737,namsai
arunachal-pradesh,2018,1,601,lower dibang valley
arunachal-pradesh,2018,1,572,upper subansiri
arunachal-pradesh,2023,2,141879,papum pare
arunachal-pradesh,2023,2,35075,west kameng
arunachal-pradesh,2023,2,34286,changlang
arunachal-pradesh,2023,2,32826,east siang
arunachal-pradesh,2023,2,24522,lohit
arunachal-pradesh,2023,2,19674,tawang
arunachal-pradesh,2023,2,18396,west siang
arunachal-pradesh,2023,2,17877,namsai
arunachal-pradesh,2023,2,14441,lower dibang valley
arunachal-pradesh,2023,2,13816,lower subansiri
arunachal-pradesh,2023,3,147681,papum pare
arunachal-pradesh,2023,3,36577,west kameng
arunachal-pradesh,2023,3,35843,changlang
arunachal-pradesh,2023,3,34293,east siang
arunachal-pradesh,2023,3,25647,lohit
arunachal-pradesh,2023,3,20501,tawang
arunachal-pradesh,2023,3,19174,west siang
arunachal-pradesh,2023,3,18704,namsai
arunachal-pradesh,2023,3,15073,lower dibang valley
arunachal-pradesh,2023,3,14442,lower subansiri
arunachal-pradesh,2023,1,136357,papum pare
arunachal-pradesh,2023,1,33625,west kameng
arunachal-pradesh,2023,1,32646,changlang
arunachal-pradesh,2023,1,31416,east siang
arunachal-pradesh,2023,1,23429,lohit
arunachal-pradesh,2023,1,18817,tawang
arunachal-pradesh,2023,1,17590,west siang
arunachal-pradesh,2023,1,17064,namsai
arunachal-pradesh,2023,1,13811,lower dibang valley
arunachal-pradesh,2023,1,13220,lower subansiri
arunachal-pradesh,2022,2,117568,papum pare
arunachal-pradesh,2022,2,29424,west kameng
arunachal-pradesh,2022,2,28495,changlang
arunachal-pradesh,2022,2,27240,east siang
arunachal-pradesh,2022,2,20325,lohit
arunachal-pradesh,2022,2,16475,tawang
arunachal-pradesh,2022,2,15231,west siang
arunachal-pradesh,2022,2,14887,namsai
arunachal-pradesh,2022,2,12040,lower dibang valley
arunachal-pradesh,2022,2,11479,lower subansiri
arunachal-pradesh,2022,3,124095,papum pare
arunachal-pradesh,2022,3,30964,west kameng
arunachal-pradesh,2022,3,29965,changlang
arunachal-pradesh,2022,3,28698,east siang
arunachal-pradesh,2022,3,21385,lohit
arunachal-pradesh,2022,3,17281,tawang
arunachal-pradesh,2022,3,16063,west siang
arunachal-pradesh,2022,3,15642,namsai
arunachal-pradesh,2022,3,12668,lower dibang valley
arunachal-pradesh,2022,3,12085,lower subansiri
arunachal-pradesh,2022,4,130306,papum pare
arunachal-pradesh,2022,4,32237,west kameng
arunachal-pradesh,2022,4,31196,changlang
arunachal-pradesh,2022,4,30033,east siang
arunachal-pradesh,2022,4,22359,lohit
arunachal-pradesh,2022,4,18003,tawang
arunachal-pradesh,2022,4,16816,west siang
arunachal-pradesh,2022,4,16322,namsai
arunachal-pradesh,2022,4,13188,lower dibang valley
arunachal-pradesh,2022,4,12630,lower subansiri
arunachal-pradesh,2022,1,111271,papum pare
arunachal-pradesh,2022,1,27860,west kameng
arunachal-pradesh,2022,1,26904,changlang
arunachal-pradesh,2022,1,25763,east siang
arunachal-pradesh,2022,1,19214,lohit
arunachal-pradesh,2022,1,15589,tawang
arunachal-pradesh,2022,1,14420,west siang
arunachal-pradesh,2022,1,14054,namsai
arunachal-pradesh,2022,1,11401,lower dibang valley
arunachal-pradesh,2022,1,10854,lower subansiri
arunachal-pradesh,2019,2,32800,papum pare
arunachal-pradesh,2019,2,9782,west kameng
arunachal-pradesh,2019,2,7319,east siang
arunachal-pradesh,2019,2,6884,changlang
arunachal-pradesh,2019,2,5908,tawang
arunachal-pradesh,2019,2,5485,lohit
arunachal-pradesh,2019,2,3914,namsai
arunachal-pradesh,2019,2,3393,west siang
arunachal-pradesh,2019,2,2842,lower dibang valley
arunachal-pradesh,2019,2,2697,tirap
arunachal-pradesh,2019,3,38845,papum pare
arunachal-pradesh,2019,3,11186,west kameng
arunachal-pradesh,2019,3,8571,east siang
arunachal-pradesh,2019,3,8145,changlang
arunachal-pradesh,2019,3,6553,tawang
arunachal-pradesh,2019,3,6421,lohit
arunachal-pradesh,2019,3,4563,namsai
arunachal-pradesh,2019,3,4101,west siang
arunachal-pradesh,2019,3,3398,lower dibang valley
arunachal-pradesh,2019,3,3099,tirap
arunachal-pradesh,2019,4,44746,papum pare
arunachal-pradesh,2019,4,12562,west kameng
arunachal-pradesh,2019,4,9859,east siang
arunachal-pradesh,2019,4,9662,changlang
arunachal-pradesh,2019,4,7386,lohit
arunachal-pradesh,2019,4,7303,tawang
arunachal-pradesh,2019,4,5190,namsai
arunachal-pradesh,2019,4,4773,west siang
arunachal-pradesh,2019,4,3944,lower dibang valley
arunachal-pradesh,2019,4,3605,tirap
arunachal-pradesh,2019,1,26298,papum pare
arunachal-pradesh,2019,1,8115,west kameng
arunachal-pradesh,2019,1,5899,east siang
arunachal-pradesh,2019,1,5210,changlang
arunachal-pradesh,2019,1,5023,tawang
arunachal-pradesh,2019,1,4416,lohit
arunachal-pradesh,2019,1,3153,namsai
arunachal-pradesh,2019,1,2656,west siang
arunachal-pradesh,2019,1,2314,lower dibang valley
arunachal-pradesh,2019,1,2082,tirap
bihar,2020,2,1506233,patna
bihar,2020,2,558435,muzaffarpur
bihar,2020,2,505364,purbi champaran
bihar,2020,2,447895,gaya
bihar,2020,2,390547,pashchim champaran
bihar,2020,2,381913,samastipur
bihar,2020,2,381281,saran
bihar,2020,2,379555,darbhanga
bihar,2020,2,379217,madhubani
bihar,2020,2,352316,bhagalpur
bihar,2020,3,1625305,patna
bihar,2020,3,617383,muzaffarpur
bihar,2020,3,570592,purbi champaran
bihar,2020,3,493207,gaya
bihar,2020,3,435319,pashchim champaran
bihar,2020,3,425154,madhubani
bihar,2020,3,424821,saran
bihar,2020,3,424696,samastipur
bihar,2020,3,424611,darbhanga
bihar,2020,3,391002,vaishali
bihar,2020,4,1752007,patna
bihar,2020,4,673397,muzaffarpur
bihar,2020,4,627214,purbi champaran
bihar,2020,4,538319,gaya
bihar,2020,4,476717,pashchim champaran
bihar,2020,4,467918,saran
bihar,2020,4,467849,madhubani
bihar,2020,4,467317,darbhanga
bihar,2020,4,466536,samastipur
bihar,2020,4,428157,bhagalpur
bihar,2020,1,1397342,patna
bihar,2020,1,498548,muzaffarpur
bihar,2020,1,431458,purbi champaran
bihar,2020,1,398678,gaya
bihar,2020,1,335039,saran
bihar,2020,1,334935,samastipur
bihar,2020,1,334931,pashchim champaran
bihar,2020,1,332707,darbhanga
bihar,2020,1,328630,madhubani
bihar,2020,1,312949,vaishali
bihar,2021,2,2010353,patna
bihar,2021,2,781251,muzaffarpur
bihar,2021,2,733817,purbi champaran
bihar,2021,2,624010,gaya
bihar,2021,2,556408,pashchim champaran
bihar,2021,2,544975,saran
bihar,2021,2,543782,samastipur
bihar,2021,2,543496,darbhanga
bihar,2021,2,543493,madhubani
bihar,2021,2,497933,vaishali
bihar,2021,3,2156402,patna
bihar,2021,3,842701,muzaffarpur
bihar,2021,3,794120,purbi champaran
bihar,2021,3,673356,gaya
bihar,2021,3,602251,pashchim champaran
bihar,2021,3,588276,saran
bihar,2021,3,587337,madhubani
bihar,2021,3,586990,samastipur
bihar,2021,3,586251,darbhanga
bihar,2021,3,536933,vaishali
bihar,2021,4,2303852,patna
bihar,2021,4,903775,muzaffarpur
bihar,2021,4,853893,purbi champaran
bihar,2021,4,721905,gaya
bihar,2021,4,647450,pashchim champaran
bihar,2021,4,631469,saran
bihar,2021,4,630218,samastipur
bihar,2021,4,629986,madhubani
bihar,2021,4,628529,darbhanga
bihar,2021,4,576156,vaishali
bihar,2021,1,1881439,patna
bihar,2021,1,728384,muzaffarpur
bihar,2021,1,681660,purbi champaran
bihar,2021,1,581376,gaya
bihar,2021,1,517219,pashchim champaran
bihar,2021,1,507177,saran
bihar,2021,1,506381,darbhanga
bihar,2021,1,506293,madhubani
bihar,2021,1,505806,samastipur
bihar,2021,1,463655,vaishali
bihar,2018,2,568657,patna
bihar,2018,2,172315,muzaffarpur
bihar,2018,2,126422,gaya
bihar,2018,2,125890,purbi champaran
bihar,2018,2,107143,samastipur
bihar,2018,2,106461,bhagalpur
bihar,2018,2,105558,darbhanga
bihar,2018,2,104076,nalanda
bihar,2018,2,97301,pashchim champaran
bihar,2018,2,96694,vaishali
bihar,2018,3,684421,patna
bihar,2018,3,211519,muzaffarpur
bihar,2018,3,162122,purbi champaran
bihar,2018,3,160375,gaya
bihar,2018,3,134680,samastipur
bihar,2018,3,132803,darbhanga
bihar,2018,3,131270,bhagalpur
bihar,2018,3,128472,nalanda
bihar,2018,3,124955,pashchim champaran
bihar,2018,3,123407,saran
bihar,2018,4,826399,patna
bihar,2018,4,260789,muzaffarpur
bihar,2018,4,206934,purbi champaran
bihar,2018,4,203926,gaya
bihar,2018,4,169774,samastipur
bihar,2018,4,167302,darbhanga
bihar,2018,4,164162,bhagalpur
bihar,2018,4,161486,saran
bihar,2018,4,161063,pashchim champaran
bihar,2018,4,160167,nalanda
bihar,2018,1,425009,patna
bihar,2018,1,125298,muzaffarpur
bihar,2018,1,91015,gaya
bihar,2018,1,87561,purbi champaran
bihar,2018,1,76068,samastipur
bihar,2018,1,76063,bhagalpur
bihar,2018,1,75201,nalanda
bihar,2018,1,74414,darbhanga
bihar,2018,1,67921,vaishali
bihar,2018,1,67656,pashchim champaran
bihar,2023,2,3102247,patna
bihar,2023,2,1236642,muzaffarpur
bihar,2023,2,1183746,purbi champaran
bihar,2023,2,987115,gaya
bihar,2023,2,896967,pashchim champaran
bihar,2023,2,871017,saran
bihar,2023,2,868715,samastipur
bihar,2023,2,865373,madhubani
bihar,2023,2,860625,darbhanga
bihar,2023,2,791100,vaishali
bihar,2023,3,3224750,patna
bihar,2023,3,1287940,muzaffarpur
bihar,2023,3,1234014,purbi champaran
bihar,2023,3,1028527,gaya
bihar,2023,3,934834,pashchim champaran
bihar,2023,3,908065,saran
bihar,2023,3,905652,samastipur
bihar,2023,3,901607,madhubani
bihar,2023,3,896190,darbhanga
bihar,2023,3,824848,vaishali
bihar,2023,1,2988174,patna
bihar,2023,1,1186500,muzaffarpur
bihar,2023,1,1133269,purbi champaran
bihar,2023,1,946050,gaya
bihar,2023,1,858644,pashchim champaran
bihar,2023,1,834739,saran
bihar,2023,1,832148,samastipur
bihar,2023,1,828561,madhubani
bihar,2023,1,824935,darbhanga
bihar,2023,1,758603,vaishali
bihar,2022,2,2577123,patna
bihar,2022,2,1018560,muzaffarpur
bihar,2022,2,967838,purbi champaran
bihar,2022,2,814180,gaya
bihar,2022,2,734476,pashchim champaran
bihar,2022,2,714109,saran
bihar,2022,2,712626,samastipur
bihar,2022,2,711897,madhubani
bihar,2022,2,708828,darbhanga
bihar,2022,2,650319,vaishali
bihar,2022,3,2716533,patna
bihar,2022,3,1077200,muzaffarpur
bihar,2022,3,1025772,purbi champaran
bihar,2022,3,859903,gaya
bihar,2022,3,777977,pashchim champaran
bihar,2022,3,756293,saran
bihar,2022,3,754322,samastipur
bihar,2022,3,753153,madhubani
bihar,2022,3,749430,darbhanga
bihar,2022,3,688248,vaishali
bihar,2022,4,2854738,patna
bihar,2022,4,1132096,muzaffarpur
bihar,2022,4,1079466,purbi champaran
bihar,2022,4,902593,gaya
bihar,2022,4,817644,pashchim champaran
bihar,2022,4,795553,saran
bihar,2022,4,793296,samastipur
bihar,2022,4,790218,madhubani
bihar,2022,4,787306,darbhanga
bihar,2022,4,723338,vaishali
bihar,2022,1,2443356,patna
bihar,2022,1,962924,muzaffarpur
bihar,2022,1,912427,purbi champaran
bihar,2022,1,769265,gaya
bihar,2022,1,692182,pashchim champaran
bihar,2022,1,673849,saran
bihar,2022,1,672508,samastipur
bihar,2022,1,672303,madhubani
bihar,2022,1,669850,darbhanga
bihar,2022,1,614159,vaishali
bihar,2019,2,1076012,patna
bihar,2019,2,353459,muzaffarpur
bihar,2019,2,292711,purbi champaran
bihar,2019,2,281107,gaya
bihar,2019,2,234046,samastipur
bihar,2019,2,232722,darbhanga
bihar,2019,2,230068,saran
bihar,2019,2,227901,pashchim champaran
bihar,2019,2,226202,madhubani
bihar,2019,2,223725,bhagalpur
bihar,2019,3,1180262,patna
bihar,2019,3,396343,muzaffarpur
bihar,2019,3,330361,purbi champaran
bihar,2019,3,315649,gaya
bihar,2019,3,262875,samastipur
bihar,2019,3,262421,darbhanga
bihar,2019,3,260966,saran
bihar,2019,3,256491,pashchim champaran
bihar,2019,3,255761,madhubani
bihar,2019,3,249214,bhagalpur
bihar,2019,4,1289426,patna
bihar,2019,4,445815,muzaffarpur
bihar,2019,4,378861,purbi champaran
bihar,2019,4,356225,gaya
bihar,2019,4,297942,samastipur
bihar,2019,4,297022,saran
bihar,2019,4,296008,darbhanga
bihar,2019,4,293867,pashchim champaran
bihar,2019,4,291613,madhubani
bihar,2019,4,279580,bhagalpur
bihar,2019,1,964432,patna
bihar,2019,1,309416,muzaffarpur
bihar,2019,1,252394,purbi champaran
bihar,2019,1,245773,gaya
bihar,2019,1,204544,samastipur
