State,Year,Quater,metric_amount,metric_count,metric_type
haryana,2020,1,562772483.6054599,208834,charkhi dadri district
haryana,2020,1,2112697116.850913,956506,ambala district
haryana,2020,1,3142595798.451387,1747564,rewari district
haryana,2020,1,1274745092.2280152,651033,panchkula district
haryana,2020,1,2100759580.6725063,768147,bhiwani district
haryana,2020,1,1538727815.1352916,656981,sirsa district
haryana,2020,1,3154872672.0695767,1241283,mewat district
haryana,2020,1,4661669007.4263115,1781967,panipat district
haryana,2020,1,21152356889.052498,16484737,gurugram district
haryana,2020,1,1393783067.4023824,483716,kaithal district
haryana,2020,1,2101835665.2169333,976468,kurukshetra district
haryana,2020,1,2372192750.431947,1089583,jhajjar district
haryana,2021,2,2864427756.781926,1288367,yamunanagar district
haryana,2021,2,12924700817.493427,5818055,sonipat district
haryana,2021,2,4689686886.344697,1550803,jind district
haryana,2021,2,8769888644.596024,3586587,rohtak district
haryana,2021,2,23831325859.81366,14467773,faridabad district
haryana,2021,2,6287702298.385579,2724054,mahendragarh district
haryana,2021,2,11866795026.651602,4588374,hisar district
haryana,2021,2,7822099240.647442,3501189,karnal district
haryana,2021,2,3020218252.6477695,1100601,fatehabad district
haryana,2021,2,9533885152.80025,4765916,palwal district
haryana,2021,2,2088906079.701446,684041,charkhi dadri district
haryana,2021,2,6179397558.051969,3023586,ambala district
haryana,2021,2,9762169802.61403,5377720,rewari district
haryana,2021,2,2459954745.8011866,1272702,panchkula district
haryana,2021,2,6728640756.042201,2267331,bhiwani district
haryana,2021,2,4366016286.75495,1608624,sirsa district
haryana,2021,2,9985192715.597248,4011429,mewat district
haryana,2021,2,10716524259.182951,4781725,panipat district
haryana,2021,2,39938868048.39106,32311326,gurugram district
haryana,2021,2,3361028623.8560677,1115241,kaithal district
haryana,2021,2,6319003500.327952,2888055,kurukshetra district
haryana,2021,2,6840921926.20001,2947357,jhajjar district
haryana,2021,3,3389970834.12311,1645578,yamunanagar district
haryana,2021,3,14357121849.97747,7173052,sonipat district
haryana,2021,3,5031028936.730069,1850342,jind district
haryana,2021,3,10168683402.047003,4615616,rohtak district
haryana,2021,3,30608591108.260963,19367342,faridabad district
haryana,2021,3,7301706022.252072,3395777,mahendragarh district
haryana,2021,3,12437366867.171389,5215891,hisar district
haryana,2021,3,8835919266.381252,4403307,karnal district
haryana,2021,3,3397455787.171774,1376222,fatehabad district
haryana,2021,3,10372287086.183144,5875612,palwal district
haryana,2021,3,2300260231.729553,836718,charkhi dadri district
haryana,2021,3,6863762736.196912,3571542,ambala district
haryana,2021,3,12146892237.730429,7225396,rewari district
haryana,2021,3,3102317465.6037097,1687993,panchkula district
haryana,2021,3,7537025745.245574,2813880,bhiwani district
haryana,2021,3,5060911913.209234,2082195,sirsa district
haryana,2021,3,11174788500.58817,5054460,mewat district
haryana,2021,3,12577188571.756681,6120958,panipat district
haryana,2021,3,55914389975.07391,47680658,gurugram district
haryana,2021,3,3485425651.3276243,1318837,kaithal district
haryana,2021,3,6684284263.874128,3292588,kurukshetra district
haryana,2021,3,8079713806.573341,3855729,jhajjar district
haryana,2021,4,4432197771.83603,2005594,yamunanagar district
haryana,2021,4,18170993284.939045,8588386,sonipat district
haryana,2021,4,6816681201.932595,2259248,jind district
haryana,2021,4,13098837015.965267,5544335,rohtak district
haryana,2021,4,38292223252.23201,23169872,faridabad district
haryana,2021,4,9914590329.515892,4181692,mahendragarh district
haryana,2021,4,16081687128.153656,6193863,hisar district
haryana,2021,4,11527031601.801613,5416815,karnal district
haryana,2021,4,4609405749.168196,1625730,fatehabad district
haryana,2021,4,13860018394.657877,7384842,palwal district
haryana,2021,4,3067273213.74452,1043359,charkhi dadri district
haryana,2021,4,8691950949.003767,4375829,ambala district
haryana,2021,4,15492946892.608118,8487387,rewari district
haryana,2021,4,3658626137.798519,2002888,panchkula district
haryana,2021,4,10151556217.957071,3472532,bhiwani district
haryana,2021,4,6559405966.752363,2446496,sirsa district
haryana,2021,4,14906046920.126253,6907605,mewat district
haryana,2021,4,16276012822.879314,7419868,panipat district
haryana,2021,4,69593103272.65858,56754843,gurugram district
haryana,2021,4,4762264446.440141,1588180,kaithal district
haryana,2021,4,8695022744.013264,4001894,kurukshetra district
haryana,2021,4,10582723986.276371,4815717,jhajjar district
haryana,2021,1,2388580347.284953,1043361,yamunanagar district
haryana,2021,1,9992974986.499811,4353956,sonipat district
haryana,2021,1,3573969997.6140203,1154593,jind district
haryana,2021,1,6792159646.7480345,2708295,rohtak district
haryana,2021,1,21241648453.917847,12970900,faridabad district
haryana,2021,1,5054815918.884792,2091685,mahendragarh district
haryana,2021,1,8859730937.00682,3294765,hisar district
haryana,2021,1,6379825746.570849,2822406,karnal district
haryana,2021,1,2397117720.9094105,997671,fatehabad district
haryana,2021,1,7214450169.004797,3641453,palwal district
haryana,2021,1,1545051474.2177424,500029,charkhi dadri district
haryana,2021,1,5222888389.089357,2455019,ambala district
haryana,2021,1,8303713646.79833,4385531,rewari district
haryana,2021,1,2252411265.671176,1145687,panchkula district
haryana,2021,1,5156315675.845505,1699650,bhiwani district
haryana,2021,1,3492030664.7386966,1294809,sirsa district
haryana,2021,1,8671355565.335659,3236320,mewat district
haryana,2021,1,7866864997.406405,3288095,panipat district
haryana,2021,1,39350276708.73313,31719830,gurugram district
haryana,2021,1,2586851316.8576727,852261,kaithal district
haryana,2021,1,5110348415.3477,2295153,kurukshetra district
haryana,2021,1,5484919037.9458275,2301315,jhajjar district
haryana,2018,2,222903345.7494049,145792,yamunanagar district
haryana,2018,2,475518495.4836759,253130,sonipat district
haryana,2018,2,316637352.4092227,155618,jind district
haryana,2018,2,372787270.2835766,179677,rohtak district
haryana,2018,2,1211325239.4669201,698865,faridabad district
haryana,2018,2,213293581.47763312,120215,mahendragarh district
haryana,2018,2,627894549.2713584,320500,hisar district
haryana,2018,2,430353501.61753666,224254,karnal district
haryana,2018,2,203643680.86269987,169161,fatehabad district
haryana,2018,2,242183536.64887157,128161,palwal district
haryana,2018,2,88537038.62394696,43322,charkhi dadri district
haryana,2018,2,352994750.8908926,180500,ambala district
haryana,2018,2,453157049.1288283,263194,rewari district
haryana,2018,2,264234229.40968552,130924,panchkula district
haryana,2018,2,329873004.9319056,167009,bhiwani district
haryana,2018,2,288080253.195745,234948,sirsa district
haryana,2018,2,249716563.945022,115296,mewat district
haryana,2018,2,440169913.37038267,265754,panipat district
haryana,2018,2,3604758914.7352195,1893511,gurugram district
haryana,2018,2,283466007.10194105,142167,kaithal district
haryana,2018,2,302704098.7344694,153556,kurukshetra district
haryana,2018,2,346182064.7776333,165377,jhajjar district
haryana,2018,3,320728121.92955375,165095,yamunanagar district
haryana,2018,3,689899150.946893,315829,sonipat district
haryana,2018,3,487064678.1780566,186905,jind district
haryana,2018,3,568546327.4827201,242013,rohtak district
haryana,2018,3,1722572594.3324819,1058983,faridabad district
haryana,2018,3,313539207.01478326,145319,mahendragarh district
haryana,2018,3,961080725.8344725,390428,hisar district
haryana,2018,3,594890203.9680781,282956,karnal district
haryana,2018,3,308682508.9638707,159967,fatehabad district
haryana,2018,3,381999796.4721205,173758,palwal district
haryana,2018,3,120685428.87020168,49278,charkhi dadri district
haryana,2018,3,522223540.2280037,233248,ambala district
haryana,2018,3,643047741.7898455,350599,rewari district
haryana,2018,3,391072983.2679684,171066,panchkula district
haryana,2018,3,475078358.166042,207426,bhiwani district
haryana,2018,3,409263123.8749541,222321,sirsa district
haryana,2018,3,371454678.0918274,138275,mewat district
haryana,2018,3,660571357.2553346,331409,panipat district
haryana,2018,3,5115393851.988528,2877059,gurugram district
haryana,2018,3,393148924.7561258,149271,kaithal district
haryana,2018,3,451182253.483242,195635,kurukshetra district
haryana,2018,3,473013450.73230076,215184,jhajjar district
haryana,2018,4,469237639.97114,216626,yamunanagar district
haryana,2018,4,1037340218.1738504,428989,sonipat district
haryana,2018,4,778822776.4793004,259036,jind district
haryana,2018,4,829370092.988213,300319,rohtak district
haryana,2018,4,2832603200.576729,2271109,faridabad district
haryana,2018,4,545441257.9905821,211639,mahendragarh district
haryana,2018,4,1476103125.5799584,511206,hisar district
haryana,2018,4,883621789.4906831,356327,karnal district
haryana,2018,4,453801169.98377275,203164,fatehabad district
haryana,2018,4,672481291.542182,383775,palwal district
haryana,2018,4,210310441.2750916,69055,charkhi dadri district
haryana,2018,4,778868451.264339,313017,ambala district
haryana,2018,4,1038332553.8976262,535609,rewari district
haryana,2018,4,563481852.1845164,237408,panchkula district
haryana,2018,4,748611718.7064086,267720,bhiwani district
haryana,2018,4,618718729.5792961,290380,sirsa district
haryana,2018,4,658766830.3378227,223048,mewat district
haryana,2018,4,960831966.9902785,427930,panipat district
haryana,2018,4,7834266744.800947,4651606,gurugram district
haryana,2018,4,600215099.0389218,211975,kaithal district
haryana,2018,4,658077491.6740903,260273,kurukshetra district
haryana,2018,4,741571573.9301258,319972,jhajjar district
haryana,2018,1,125333909.59597155,102917,yamunanagar district
haryana,2018,1,279804665.74758285,178766,sonipat district
haryana,2018,1,186842136.19643256,117357,jind district
haryana,2018,1,215207976.23801106,121728,rohtak district
haryana,2018,1,772738359.1903924,521939,faridabad district
haryana,2018,1,119624307.98030695,89413,mahendragarh district
haryana,2018,1,355732765.75367296,240517,hisar district
haryana,2018,1,247718779.0667546,169313,karnal district
haryana,2018,1,105677674.30945694,116455,fatehabad district
haryana,2018,1,145340107.56054282,97942,palwal district
haryana,2018,1,49515979.82368229,32910,charkhi dadri district
haryana,2018,1,189250271.9381209,119503,ambala district
haryana,2018,1,280095218.8487885,199418,rewari district
haryana,2018,1,142847688.49278012,86298,panchkula district
haryana,2018,1,190361119.40027064,125150,bhiwani district
haryana,2018,1,164313975.8712107,164867,sirsa district
haryana,2018,1,132978792.61417456,80255,mewat district
haryana,2018,1,263054774.74491566,183960,panipat district
haryana,2018,1,2317083393.8960977,1408070,gurugram district
haryana,2018,1,149686426.2181104,98466,kaithal district
haryana,2018,1,172343157.32717517,110204,kurukshetra district
haryana,2018,1,187960033.84590232,115322,jhajjar district
haryana,2023,2,9919078218.0,5808079,yamunanagar district
haryana,2023,2,31280283056.0,18352363,sonipat district
haryana,2023,2,15030128160.0,6187437,jind district
haryana,2023,2,23293874429.0,11834768,rohtak district
haryana,2023,2,82469498511.0,62235387,faridabad district
haryana,2023,2,22742640627.0,12061191,mahendragarh district
haryana,2023,2,33933659480.0,16085808,hisar district
haryana,2023,2,20061638056.0,10807453,karnal district
haryana,2023,2,10133855573.0,4424871,fatehabad district
haryana,2023,2,33459783079.0,22095549,palwal district
haryana,2023,2,7557654917.0,3105049,charkhi dadri district
haryana,2023,2,10715602407.0,6675407,ambala district
haryana,2023,2,34976781377.0,23333100,rewari district
haryana,2023,2,7550273654.0,5464299,panchkula district
haryana,2023,2,24420606605.0,10238046,bhiwani district
haryana,2023,2,15394065489.0,7134767,sirsa district
haryana,2023,2,39427690839.0,24567537,mewat district
haryana,2023,2,23049537864.0,13037367,panipat district
haryana,2023,2,167788722810.0,168827725,gurugram district
haryana,2023,2,9724187583.0,3922814,kaithal district
haryana,2023,2,12610485630.0,6544160,kurukshetra district
haryana,2023,2,26202080272.0,14793013,jhajjar district
haryana,2023,3,10177812673.0,6408631,yamunanagar district
haryana,2023,3,32882849453.0,21154223,sonipat district
haryana,2023,3,14894423555.0,6721726,jind district
haryana,2023,3,24254493149.0,13369559,rohtak district
haryana,2023,3,85332036120.0,66682736,faridabad district
haryana,2023,3,22922045828.0,13252417,mahendragarh district
haryana,2023,3,35148922011.0,18073013,hisar district
haryana,2023,3,20709050300.0,12073464,karnal district
haryana,2023,3,9920913384.0,4797828,fatehabad district
haryana,2023,3,32341536595.0,22985522,palwal district
haryana,2023,3,7469802341.0,3433508,charkhi dadri district
haryana,2023,3,10979756162.0,7237154,ambala district
haryana,2023,3,36790267491.0,26636621,rewari district
haryana,2023,3,8010911173.0,6126632,panchkula district
haryana,2023,3,23378793940.0,11167022,bhiwani district
haryana,2023,3,15754461789.0,8038856,sirsa district
haryana,2023,3,33007216065.0,21207864,mewat district
haryana,2023,3,24746289923.0,15202667,panipat district
haryana,2023,3,179654213171.0,188985975,gurugram district
haryana,2023,3,9510552010.0,4196072,kaithal district
haryana,2023,3,12496389852.0,6909143,kurukshetra district
haryana,2023,3,27109243755.0,16858845,jhajjar district
haryana,2023,1,9171861157.0,4918119,yamunanagar district
haryana,2023,1,27671143422.0,14926351,sonipat district
haryana,2023,1,13385502174.0,5251923,jind district
haryana,2023,1,20430910988.0,9725029,rohtak district
haryana,2023,1,76414257465.0,53175744,faridabad district
haryana,2023,1,20183169351.0,9912656,mahendragarh district
haryana,2023,1,30219366691.0,13701000,hisar district
haryana,2023,1,18235777673.0,9090175,karnal district
haryana,2023,1,9102850639.0,3820064,fatehabad district
haryana,2023,1,29954221651.0,18488944,palwal district
haryana,2023,1,6473350369.0,2581032,charkhi dadri district
haryana,2023,1,9664464609.0,5655447,ambala district
haryana,2023,1,31293744915.0,19315925,rewari district
haryana,2023,1,6696325946.0,4529784,panchkula district
haryana,2023,1,20481542376.0,8488847,bhiwani district
haryana,2023,1,13741899241.0,6142496,sirsa district
haryana,2023,1,34386439914.0,19821886,mewat district
haryana,2023,1,20832156394.0,10810722,panipat district
haryana,2023,1,149429170153.0,139674963,gurugram district
haryana,2023,1,8883282220.0,3438425,kaithal district
haryana,2023,1,11448146780.0,5631223,kurukshetra district
haryana,2023,1,23051039608.0,12217709,jhajjar district
haryana,2022,2,5530827750.428615,2726028,yamunanagar district
haryana,2022,2,22987659569.928097,11943138,sonipat district
