State,Year,Quater,EntityName,metric_amount,metric_count
maharashtra,2020,4,ahmednagar,25560818870.682503,13929256
maharashtra,2020,4,solapur,24047679847.907963,12746918
maharashtra,2020,4,raigad,13939207766.945723,9634903
maharashtra,2020,4,palghar,11789420098.043339,8070045
maharashtra,2020,1,pune,119146177775.3236,107497963
maharashtra,2020,1,mumbai suburban,40462122569.6479,23598054
maharashtra,2020,1,thane,22551048276.307404,15699451
maharashtra,2020,1,nashik,15505749977.367247,12019521
maharashtra,2020,1,nagpur,15125508374.00669,10765004
maharashtra,2020,1,aurangabad,11942430956.817465,9438690
maharashtra,2020,1,ahmednagar,9057699649.519627,5518308
maharashtra,2020,1,solapur,8556069047.344244,4939298
maharashtra,2020,1,mumbai,8325816941.590815,4716907
maharashtra,2020,1,raigad,6091061427.355885,4244606
maharashtra,2021,2,pune,298657497266.99304,218732925
maharashtra,2021,2,mumbai suburban,79709409341.93016,51172626
maharashtra,2021,2,thane,51834001818.133484,34695330
maharashtra,2021,2,nashik,47825836433.598206,28391827
maharashtra,2021,2,washim,55251595071.35002,27190170
maharashtra,2021,2,aurangabad,36191383377.4905,23744887
maharashtra,2021,2,nagpur,36690120293.721405,22506189
maharashtra,2021,2,ahmednagar,32660327252.892723,16869500
maharashtra,2021,2,solapur,33876247851.21455,16828619
maharashtra,2021,2,raigad,16915509520.363083,11509927
maharashtra,2021,3,pune,372243656247.4718,303322956
maharashtra,2021,3,mumbai suburban,100494598469.06511,67846531
maharashtra,2021,3,washim,89156949627.79579,47716080
maharashtra,2021,3,thane,66370065441.36949,46296081
maharashtra,2021,3,nashik,60198709473.80904,39927545
maharashtra,2021,3,aurangabad,45343695947.53139,32667108
maharashtra,2021,3,nagpur,44274024437.65408,29998841
maharashtra,2021,3,ahmednagar,41445914645.10295,23270731
maharashtra,2021,3,solapur,41800216299.60483,22642205
maharashtra,2021,3,raigad,21716387176.67746,15666356
maharashtra,2021,4,pune,454584743765.05554,371337618
maharashtra,2021,4,mumbai suburban,134616103622.6073,92733033
maharashtra,2021,4,thane,82756618879.3905,58731186
maharashtra,2021,4,washim,108918964843.63313,58312102
maharashtra,2021,4,nashik,77325087055.88705,50753398
maharashtra,2021,4,aurangabad,58225600205.240555,42089766
maharashtra,2021,4,nagpur,55504861303.13818,37294016
maharashtra,2021,4,ahmednagar,53652623922.42543,30809337
maharashtra,2021,4,solapur,53557566277.62863,29893044
maharashtra,2021,4,raigad,27241010089.090332,19999796
maharashtra,2021,1,pune,253623629237.65793,208930588
maharashtra,2021,1,mumbai suburban,75911506798.24135,49079788
maharashtra,2021,1,thane,48840960311.87904,33503449
maharashtra,2021,1,nashik,41832846588.20086,27235543
maharashtra,2021,1,aurangabad,29945191784.134216,20324679
maharashtra,2021,1,nagpur,31261594334.217766,20132732
maharashtra,2021,1,washim,32164445523.209106,16119131
maharashtra,2021,1,ahmednagar,27709537707.314117,14942900
maharashtra,2021,1,solapur,26445846333.97523,13720797
maharashtra,2021,1,raigad,15596964081.61911,10673549
maharashtra,2018,2,pune,8513428062.925207,5162876
maharashtra,2018,2,mumbai,6048515205.760132,3277612
maharashtra,2018,2,mumbai suburban,3877425976.656087,2055232
maharashtra,2018,2,thane,3339349832.40853,1773084
maharashtra,2018,2,nashik,1502940957.143,956098
maharashtra,2018,2,nagpur,1325086381.0421863,792349
maharashtra,2018,2,aurangabad,1121247393.1699817,789032
maharashtra,2018,2,solapur,1017429009.0580833,657732
maharashtra,2018,2,ahmednagar,960786263.1601061,616058
maharashtra,2018,2,raigad,849899520.0504556,469802
maharashtra,2018,3,pune,12601613622.467594,7890491
maharashtra,2018,3,mumbai,7438893352.297362,4090811
maharashtra,2018,3,mumbai suburban,5567618775.346842,3049903
maharashtra,2018,3,thane,4941785822.789892,2611297
maharashtra,2018,3,nashik,2243065273.9378605,1321016
maharashtra,2018,3,nagpur,2003870351.0067477,1215989
maharashtra,2018,3,aurangabad,1755607884.6928542,1171650
maharashtra,2018,3,solapur,1548416428.5291772,957281
maharashtra,2018,3,ahmednagar,1476318516.9225848,842685
maharashtra,2018,3,raigad,1362324762.6075263,717318
maharashtra,2018,4,pune,18048884123.019886,11075153
maharashtra,2018,4,mumbai,11506143747.453331,6060284
maharashtra,2018,4,mumbai suburban,8268990734.490216,4635750
maharashtra,2018,4,thane,7592415202.1234455,4198385
maharashtra,2018,4,nagpur,3079870457.7353897,1884842
maharashtra,2018,4,nashik,3510737505.1936135,1881354
maharashtra,2018,4,aurangabad,2758523355.9782867,1685901
maharashtra,2018,4,solapur,2368140884.7300243,1266285
maharashtra,2018,4,ahmednagar,2363347728.365555,1226980
maharashtra,2018,4,palghar,1842460037.4482036,1088141
maharashtra,2018,1,pune,5378982326.835919,3842929
maharashtra,2018,1,mumbai,3923116793.952079,2671029
maharashtra,2018,1,mumbai suburban,2385242801.288172,1444587
maharashtra,2018,1,thane,1995816824.6734967,1243518
maharashtra,2018,1,nashik,874435847.1021329,669259
maharashtra,2018,1,aurangabad,680361961.5537964,620430
maharashtra,2018,1,nagpur,781981176.1740795,592456
maharashtra,2018,1,solapur,535791949.0374774,451438
maharashtra,2018,1,ahmednagar,522540233.7072377,438972
maharashtra,2018,1,kolhapur,354723905.37194455,351519
maharashtra,2023,2,pune,535801107518.0,554427668
maharashtra,2023,2,thane,178939371434.0,155714593
maharashtra,2023,2,nashik,184867119659.0,135966489
maharashtra,2023,2,mumbai suburban,148410175880.0,130857450
maharashtra,2023,2,aurangabad,132952857337.0,105820511
maharashtra,2023,2,nagpur,129504759626.0,97521493
maharashtra,2023,2,ahmednagar,139707887255.0,88553642
maharashtra,2023,2,solapur,140499967071.0,88308858
maharashtra,2023,2,raigad,63261035124.0,55379671
maharashtra,2023,2,mumbai,64178064613.0,50518947
maharashtra,2023,3,pune,593994260196.0,625390706
maharashtra,2023,3,thane,188843145118.0,170404523
maharashtra,2023,3,nashik,195436937930.0,147156281
maharashtra,2023,3,mumbai suburban,156083806649.0,144408431
maharashtra,2023,3,aurangabad,142507066152.0,119425478
maharashtra,2023,3,nagpur,135597965489.0,109330463
maharashtra,2023,3,solapur,147822590848.0,98314808
maharashtra,2023,3,ahmednagar,150892376443.0,97743482
maharashtra,2023,3,raigad,66276827966.0,59850699
maharashtra,2023,3,mumbai,66929058697.0,56384940
maharashtra,2023,1,pune,489824129517.0,505841046
maharashtra,2023,1,thane,164652846524.0,142097640
maharashtra,2023,1,mumbai suburban,138677680552.0,119452769
maharashtra,2023,1,nashik,167693934792.0,119376880
maharashtra,2023,1,aurangabad,121063237188.0,95131875
maharashtra,2023,1,nagpur,116369650409.0,87172881
maharashtra,2023,1,solapur,129110342469.0,78530550
maharashtra,2023,1,ahmednagar,127588673135.0,78198945
maharashtra,2023,1,raigad,58510274697.0,50072751
maharashtra,2023,1,mumbai,60530759966.0,45774016
maharashtra,2022,2,pune,620747087392.5974,520321567
maharashtra,2022,2,mumbai suburban,172590494011.93738,125227570
maharashtra,2022,2,washim,175926949614.37335,98129806
maharashtra,2022,2,thane,103706480304.36014,76359706
maharashtra,2022,2,nashik,103031323327.35526,69128782
maharashtra,2022,2,aurangabad,75915458866.51474,55248137
maharashtra,2022,2,nagpur,75751126721.70934,52065290
maharashtra,2022,2,ahmednagar,72250021262.47775,42201172
maharashtra,2022,2,solapur,74367210007.30444,41690075
maharashtra,2022,2,raigad,34460851150.869255,26465986
maharashtra,2022,3,pune,549531791371.8348,505018506
maharashtra,2022,3,mumbai suburban,247678975470.48972,197724164
maharashtra,2022,3,thane,103768554261.10455,80605581
maharashtra,2022,3,nashik,109529218251.08426,75574380
maharashtra,2022,3,nagpur,101188934110.49721,73292524
maharashtra,2022,3,mumbai,98270574413.60028,72051672
maharashtra,2022,3,aurangabad,78617594736.37457,59756919
maharashtra,2022,3,solapur,73768556417.1306,43898093
maharashtra,2022,3,ahmednagar,70593347849.7045,42461860
maharashtra,2022,3,raigad,36394835874.96223,28475145
maharashtra,2022,4,pune,590334491443.0928,544687754
maharashtra,2022,4,mumbai suburban,310278216439.5166,248827345
maharashtra,2022,4,thane,120463884034.54527,96634264
maharashtra,2022,4,nashik,138499252102.65778,95624463
maharashtra,2022,4,nagpur,116240666679.72601,82944788
maharashtra,2022,4,mumbai,102451767492.82622,75229421
maharashtra,2022,4,aurangabad,90151467648.5776,67307091
maharashtra,2022,4,ahmednagar,84188481406.43468,50187075
maharashtra,2022,4,solapur,83291615226.59082,49452868
maharashtra,2022,4,raigad,40318975044.959946,32354836
maharashtra,2022,1,pune,508475101454.5797,424149132
maharashtra,2022,1,mumbai suburban,148080835860.6061,104595313
maharashtra,2022,1,washim,136398563399.82826,73700274
maharashtra,2022,1,thane,91604299445.99771,66420329
maharashtra,2022,1,nashik,89903593917.99501,59914404
maharashtra,2022,1,aurangabad,66140008400.38046,48288544
maharashtra,2022,1,nagpur,63065806665.247505,43072958
maharashtra,2022,1,ahmednagar,61917805949.94818,35927347
maharashtra,2022,1,solapur,62436627060.524826,35130037
maharashtra,2022,1,raigad,30642123149.62334,22836136
maharashtra,2019,2,pune,58398808592.1738,44795652
maharashtra,2019,2,mumbai,16756255698.406097,9050682
maharashtra,2019,2,thane,12313829091.41301,7530876
maharashtra,2019,2,mumbai suburban,11847987142.696594,7064507
maharashtra,2019,2,nagpur,6025414879.616595,4188658
maharashtra,2019,2,nashik,5791332953.556848,3923883
maharashtra,2019,2,aurangabad,4796542321.512946,3396197
maharashtra,2019,2,solapur,3474067537.180213,1820589
maharashtra,2019,2,raigad,3167985278.4983797,1818926
maharashtra,2019,2,ahmednagar,3545962730.754202,1790440
maharashtra,2019,3,pune,78128868958.39702,67093416
maharashtra,2019,3,thane,16108408586.919155,11231012
maharashtra,2019,3,mumbai,19947302478.272934,10401047
maharashtra,2019,3,mumbai suburban,15257508401.083763,10319061
maharashtra,2019,3,nashik,8460253081.126101,7028066
maharashtra,2019,3,nagpur,7727440587.3605995,6165553
maharashtra,2019,3,aurangabad,6977918217.050415,5823390
maharashtra,2019,3,solapur,4598818500.230581,2841225
maharashtra,2019,3,ahmednagar,4766032718.090915,2826165
maharashtra,2019,3,raigad,4158566617.3787417,2748252
maharashtra,2019,4,pune,103270644868.1607,91666565
maharashtra,2019,4,mumbai,29174555412.502365,14329105
maharashtra,2019,4,thane,20280076921.035427,13830713
maharashtra,2019,4,mumbai suburban,20156220719.157547,12837253
maharashtra,2019,4,nashik,12613474576.88743,10054198
maharashtra,2019,4,nagpur,10735621488.951063,8223885
maharashtra,2019,4,aurangabad,10014948231.036003,8161133
maharashtra,2019,4,ahmednagar,7088367322.635469,4236391
maharashtra,2019,4,solapur,6462184396.413737,3759589
maharashtra,2019,4,raigad,5355626917.650449,3562595
maharashtra,2019,1,pune,32233517413.825314,23360634
maharashtra,2019,1,mumbai,14116666928.151258,8672352
maharashtra,2019,1,mumbai suburban,10706972932.399767,6743762
maharashtra,2019,1,thane,10262365751.639568,6590587
maharashtra,2019,1,nagpur,4445200035.812227,3417783
maharashtra,2019,1,nashik,4544409151.206467,2967544
maharashtra,2019,1,aurangabad,3834151759.410431,2792378
maharashtra,2019,1,ahmednagar,2957722310.1799498,1729326
maharashtra,2019,1,palghar,2564696463.010165,1719894
maharashtra,2019,1,solapur,2915291684.2363386,1711532
meghalaya,2020,2,east khasi hills,669450297.8938913,294655
meghalaya,2020,2,west garo hills,178844205.74639174,107355
meghalaya,2020,2,ribhoi,108416383.1511733,60451
meghalaya,2020,2,east jaintia hills,79110098.89726548,50077
meghalaya,2020,2,west jaintia hills,22356066.44251103,26041
meghalaya,2020,2,south west garo hills,21835410.253734995,20761
meghalaya,2020,2,east garo hills,19379120.258930385,19865
meghalaya,2020,2,north garo hills,16949021.845094834,19393
meghalaya,2020,2,south garo hills,18498464.712551527,15934
meghalaya,2020,2,west khasi hills,13551099.230221383,14911
meghalaya,2020,3,east khasi hills,571789473.606595,239307
meghalaya,2020,3,west garo hills,249575864.65120554,117550
meghalaya,2020,3,ribhoi,138771339.65408337,64590
meghalaya,2020,3,east jaintia hills,99669877.91499352,52534
meghalaya,2020,3,west jaintia hills,39860361.23642549,28622
meghalaya,2020,3,south west garo hills,31848167.460986283,19536
meghalaya,2020,3,east garo hills,30405909.14616639,19353
meghalaya,2020,3,north garo hills,23618250.656932067,17943
meghalaya,2020,3,south garo hills,23368652.17951659,17171
meghalaya,2020,3,west khasi hills,19820539.50357129,15031
meghalaya,2020,4,east khasi hills,777719090.1611657,298622
meghalaya,2020,4,west garo hills,362364387.96744514,149536
meghalaya,2020,4,ribhoi,223682008.03015277,90879
meghalaya,2020,4,east jaintia hills,162952261.01543325,65059
meghalaya,2020,4,west jaintia hills,55102701.174963415,32267
meghalaya,2020,4,south west garo hills,49584665.87626746,24078
meghalaya,2020,4,east garo hills,41847990.16447668,23262
meghalaya,2020,4,south garo hills,34586748.626706876,22487
meghalaya,2020,4,north garo hills,36801863.778283074,22048
meghalaya,2020,4,west khasi hills,41431802.48173465,18440
meghalaya,2020,1,east khasi hills,712010339.1765578,280817
meghalaya,2020,1,west garo hills,130098803.74893945,65263
meghalaya,2020,1,ribhoi,109400759.46669218,51789
meghalaya,2020,1,east jaintia hills,76021760.04400355,36855
meghalaya,2020,1,west jaintia hills,22057088.945124794,15784
meghalaya,2020,1,south west garo hills,14322530.890240096,10582
meghalaya,2020,1,south garo hills,11902327.507517826,10483
meghalaya,2020,1,east garo hills,15050504.879497696,10003
meghalaya,2020,1,north garo hills,11664668.291425837,9622
meghalaya,2020,1,west khasi hills,12185453.500704024,7569
meghalaya,2021,2,east khasi hills,994348113.9313933,386773
meghalaya,2021,2,west garo hills,437555569.8453884,174186
meghalaya,2021,2,ribhoi,265892507.53668693,111231
meghalaya,2021,2,east jaintia hills,205906820.910982,87223
meghalaya,2021,2,west jaintia hills,53732989.3560653,30529
meghalaya,2021,2,north garo hills,37984069.23193222,25028
meghalaya,2021,2,south west garo hills,47526700.898553595,24491
meghalaya,2021,2,east garo hills,42603145.83447135,24431
meghalaya,2021,2,south garo hills,48819031.95729189,21894
meghalaya,2021,2,west khasi hills,41326043.50138934,16590
meghalaya,2021,3,east khasi hills,1267820067.2649465,475308
meghalaya,2021,3,west garo hills,550868915.1603696,207635
meghalaya,2021,3,ribhoi,337135306.83131677,135524
meghalaya,2021,3,east jaintia hills,254116660.02417076,103142
meghalaya,2021,3,west jaintia hills,71888903.26179792,37590
meghalaya,2021,3,north garo hills,56346103.94114269,30790
meghalaya,2021,3,east garo hills,54695590.9177565,29654
meghalaya,2021,3,south west garo hills,59140851.35546416,28662
meghalaya,2021,3,south garo hills,50417337.278425165,23378
meghalaya,2021,3,west khasi hills,45708478.00363463,17524
meghalaya,2021,4,east khasi hills,1647841435.7937279,602012
meghalaya,2021,4,west garo hills,746098768.1324025,261543
meghalaya,2021,4,ribhoi,495239611.1245396,210094
meghalaya,2021,4,east jaintia hills,371541323.51234245,140522
meghalaya,2021,4,west jaintia hills,98276171.06270258,43460
meghalaya,2021,4,north garo hills,88113799.75521982,38565
meghalaya,2021,4,east garo hills,79675265.12123142,37744
meghalaya,2021,4,south west garo hills,76249072.06112294,35153
meghalaya,2021,4,west khasi hills,108595108.91303806,29960
meghalaya,2021,4,south garo hills,89662812.04398018,28989
meghalaya,2021,1,east khasi hills,915771307.2291536,322156
meghalaya,2021,1,west garo hills,370492803.5429464,133362
meghalaya,2021,1,ribhoi,266571316.12978175,98957
meghalaya,2021,1,east jaintia hills,205454314.79640436,70732
meghalaya,2021,1,west jaintia hills,53826602.11269104,24312
meghalaya,2021,1,south garo hills,44351833.9562286,19054
meghalaya,2021,1,north garo hills,37908696.16305937,18850
meghalaya,2021,1,south west garo hills,41861206.69737828,18591
meghalaya,2021,1,east garo hills,40212217.23708049,18473
meghalaya,2021,1,west khasi hills,60183253.84696514,16947
meghalaya,2018,2,east khasi hills,61180700.47972991,33966
meghalaya,2018,2,west garo hills,19685429.154264543,10651
meghalaya,2018,2,ribhoi,14181827.919832248,8761
meghalaya,2018,2,east jaintia hills,13059945.843045246,6004
meghalaya,2018,2,west jaintia hills,2312980.3326936862,2232
meghalaya,2018,2,south west garo hills,1724404.6747075585,1767
meghalaya,2018,2,north garo hills,1278347.188045342,1403
meghalaya,2018,2,south garo hills,1553253.9322072896,1103
meghalaya,2018,2,east garo hills,1032161.1690227182,832
meghalaya,2018,2,west khasi hills,684129.9552836155,742
meghalaya,2018,3,east khasi hills,111173160.26256448,54015
meghalaya,2018,3,west garo hills,31488596.43937725,17911
meghalaya,2018,3,ribhoi,26072883.301655468,13023
meghalaya,2018,3,east jaintia hills,22683448.874125846,11397
meghalaya,2018,3,west jaintia hills,4571330.11958733,3240
meghalaya,2018,3,south west garo hills,4294444.4478258435,2740
meghalaya,2018,3,north garo hills,1976480.205681387,2271
meghalaya,2018,3,south garo hills,2467349.2565310476,2110
meghalaya,2018,3,east garo hills,1963470.7809556075,1323
meghalaya,2018,3,west khasi hills,2146208.196912882,1228
meghalaya,2018,4,east khasi hills,167808906.77955163,70386
meghalaya,2018,4,west garo hills,52674487.37349704,29000
meghalaya,2018,4,east jaintia hills,37885027.674247645,20614
meghalaya,2018,4,ribhoi,42066652.87282289,18294
meghalaya,2018,4,west jaintia hills,7562803.76113517,4693
meghalaya,2018,4,north garo hills,4590211.2600644585,4011
meghalaya,2018,4,south west garo hills,4531236.407859931,3950
meghalaya,2018,4,south garo hills,6001319.09688588,3037
meghalaya,2018,4,west khasi hills,5962239.029920495,2821
meghalaya,2018,4,east garo hills,5832920.483690145,2808
meghalaya,2018,1,east khasi hills,31807959.175373342,23283
meghalaya,2018,1,west garo hills,9199200.848858135,7660
meghalaya,2018,1,ribhoi,8736566.953918608,6029
meghalaya,2018,1,east jaintia hills,8299361.376028441,4896
meghalaya,2018,1,west jaintia hills,2812937.948004551,3131
meghalaya,2018,1,west khasi hills,1647761.3372907462,1079
meghalaya,2018,1,north garo hills,652554.6654640209,922
meghalaya,2018,1,south west garo hills,1015597.2351604333,798
meghalaya,2018,1,east garo hills,781579.3759249721,749
meghalaya,2018,1,south garo hills,807410.0407250253,705
meghalaya,2023,2,east khasi hills,3308371744.0,1584287
meghalaya,2023,2,west garo hills,3093601156.0,1313181
meghalaya,2023,2,ribhoi,1540619034.0,849150
meghalaya,2023,2,east jaintia hills,1411515511.0,602439
meghalaya,2023,2,west jaintia hills,363450970.0,143311
meghalaya,2023,2,south west garo hills,324256480.0,138973
meghalaya,2023,2,east garo hills,259323245.0,119181
meghalaya,2023,2,north garo hills,215038091.0,113361
meghalaya,2023,2,south garo hills,273407662.0,104600
meghalaya,2023,2,west khasi hills,167896488.0,71353
meghalaya,2023,3,east khasi hills,3637181187.0,1925071
meghalaya,2023,3,west garo hills,3040769172.0,1580512
meghalaya,2023,3,ribhoi,1611391648.0,1002988
meghalaya,2023,3,east jaintia hills,1455319329.0,704743
meghalaya,2023,3,south west garo hills,312859682.0,159403
meghalaya,2023,3,west jaintia hills,385584331.0,159073
meghalaya,2023,3,north garo hills,251411034.0,146236
meghalaya,2023,3,east garo hills,265377046.0,145914
meghalaya,2023,3,south garo hills,199100708.0,100839
meghalaya,2023,3,west khasi hills,155755910.0,73882
meghalaya,2023,1,east khasi hills,2680323809.0,1220563
meghalaya,2023,1,west garo hills,2765563809.0,1041221
meghalaya,2023,1,ribhoi,1474982935.0,729560
meghalaya,2023,1,east jaintia hills,1371613773.0,515136
meghalaya,2023,1,west jaintia hills,377216408.0,134028
meghalaya,2023,1,south west garo hills,302145041.0,112416
meghalaya,2023,1,east garo hills,230703822.0,102374
meghalaya,2023,1,north garo hills,198957381.0,97035
meghalaya,2023,1,south garo hills,276701570.0,95917
meghalaya,2023,1,west khasi hills,283510432.0,81929
meghalaya,2022,2,east khasi hills,2156500112.108344,853333
meghalaya,2022,2,west garo hills,1150602954.6389537,392151
meghalaya,2022,2,ribhoi,755786725.0698187,337102
meghalaya,2022,2,east jaintia hills,502640751.7922025,193196
meghalaya,2022,2,west jaintia hills,152394109.72808385,56272
meghalaya,2022,2,east garo hills,106793207.79406631,46150
meghalaya,2022,2,north garo hills,92496675.79074751,44965
meghalaya,2022,2,south west garo hills,118240788.93575428,43006
meghalaya,2022,2,south garo hills,92292848.0663783,33680
meghalaya,2022,2,west khasi hills,103764884.88347426,31223
meghalaya,2022,3,east khasi hills,6137770373.209273,2924522
meghalaya,2022,3,west garo hills,1283479556.413095,508052
meghalaya,2022,3,ribhoi,825278960.5336027,400075
meghalaya,2022,3,east jaintia hills,633317484.0750391,241204
meghalaya,2022,3,west jaintia hills,171112837.01348788,62798
meghalaya,2022,3,south west garo hills,121831916.04534972,48898
meghalaya,2022,3,north garo hills,107884419.55644782,48727
meghalaya,2022,3,east garo hills,99390252.25463584,47047
meghalaya,2022,3,south garo hills,88310719.84102406,35206
meghalaya,2022,3,west khasi hills,87822016.1025165,29296
meghalaya,2022,4,east khasi hills,4886013367.030625,2285868
meghalaya,2022,4,west garo hills,1565478827.2720149,612945
meghalaya,2022,4,ribhoi,855262410.3336375,416100
meghalaya,2022,4,east jaintia hills,698736182.2686267,252554
meghalaya,2022,4,west jaintia hills,229129661.89603108,81501
meghalaya,2022,4,east garo hills,143293321.81485856,59445
meghalaya,2022,4,south west garo hills,150334364.85984024,59231
meghalaya,2022,4,north garo hills,130072498.39208946,59149
meghalaya,2022,4,south garo hills,134393051.37739396,47478
meghalaya,2022,4,west khasi hills,141954215.09290665,41404
meghalaya,2022,1,east khasi hills,1762837936.3129022,653082
meghalaya,2022,1,west garo hills,991586557.2279948,325791
meghalaya,2022,1,ribhoi,624403404.8028624,257923
meghalaya,2022,1,east jaintia hills,496156278.4387266,169484
meghalaya,2022,1,west jaintia hills,126597671.42735201,49196
meghalaya,2022,1,south garo hills,166412749.63292432,43827
meghalaya,2022,1,east garo hills,97659034.30770612,42878
meghalaya,2022,1,north garo hills,87894203.47088854,42030
meghalaya,2022,1,south west garo hills,98249285.49958463,39644
meghalaya,2022,1,west khasi hills,148090837.06952718,36687
meghalaya,2019,2,east khasi hills,274701980.60370815,126665
meghalaya,2019,2,west garo hills,70701852.43602182,32077
meghalaya,2019,2,ribhoi,61625177.51082603,27488
meghalaya,2019,2,east jaintia hills,43624217.35616365,21325
meghalaya,2019,2,west jaintia hills,9713762.898637522,5226
meghalaya,2019,2,south west garo hills,6981663.150095232,4563
meghalaya,2019,2,east garo hills,6785815.738085165,3926
meghalaya,2019,2,north garo hills,4329558.19180281,3804
meghalaya,2019,2,south garo hills,7076537.051932728,3048
meghalaya,2019,2,west khasi hills,4711717.239687435,3012
meghalaya,2019,3,east khasi hills,344129503.4634751,156970
meghalaya,2019,3,west garo hills,90390851.3262687,45652
meghalaya,2019,3,ribhoi,73979318.03570686,36292
meghalaya,2019,3,east jaintia hills,50090916.58164,28604
meghalaya,2019,3,west jaintia hills,11292434.23987686,8947
meghalaya,2019,3,south west garo hills,9676872.049848383,6405
meghalaya,2019,3,north garo hills,7479871.090316384,6329
meghalaya,2019,3,east garo hills,8134689.123280492,5970
meghalaya,2019,3,south garo hills,7846736.258536675,4768
meghalaya,2019,3,west khasi hills,6779362.1133165285,4604
meghalaya,2019,4,east khasi hills,413649820.0310261,189936
meghalaya,2019,4,west garo hills,104063298.1853754,51137
meghalaya,2019,4,ribhoi,90622918.2855494,42953
meghalaya,2019,4,east jaintia hills,61615652.49744396,31575
meghalaya,2019,4,west jaintia hills,16126169.373071242,11750
meghalaya,2019,4,north garo hills,11018090.113242699,8449
meghalaya,2019,4,east garo hills,11523924.1048165,7811
meghalaya,2019,4,south west garo hills,11722163.47943544,7301
meghalaya,2019,4,south garo hills,9901296.404344358,7020
meghalaya,2019,4,west khasi hills,8007467.1825601505,5296
meghalaya,2019,1,east khasi hills,201352082.70276013,101662
meghalaya,2019,1,west garo hills,58548564.168713726,30087
meghalaya,2019,1,ribhoi,55813436.16699862,27304
meghalaya,2019,1,east jaintia hills,46007520.563187,25054
meghalaya,2019,1,west jaintia hills,7594602.551824972,5411
meghalaya,2019,1,south west garo hills,4558241.545395774,3819
meghalaya,2019,1,north garo hills,4016398.1062618718,3816
meghalaya,2019,1,west khasi hills,5045464.405482588,3646
meghalaya,2019,1,east garo hills,6495149.290021526,3529
meghalaya,2019,1,south garo hills,7486873.33081286,3146
puducherry,2020,2,puducherry,1652466844.3605218,868930
puducherry,2020,2,yanam,142084095.5188939,78024
puducherry,2020,2,karaikal,128626212.88011405,64779
puducherry,2020,2,mahe,36853827.72806046,21650
puducherry,2020,3,puducherry,3144232151.6990056,1515874
puducherry,2020,3,yanam,212350487.31674817,105613
puducherry,2020,3,karaikal,201796443.9712459,85556
puducherry,2020,3,mahe,39701146.447601184,23859
puducherry,2020,4,puducherry,4194543311.9718037,2349454
puducherry,2020,4,yanam,363312761.96402323,182547
puducherry,2020,4,karaikal,310516002.7690573,141895
puducherry,2020,4,mahe,62154140.96632717,42107
puducherry,2020,1,puducherry,1916832756.3287992,1060927
puducherry,2020,1,karaikal,136347281.23095745,68088
puducherry,2020,1,yanam,129871509.51094079,65016
puducherry,2020,1,mahe,22225930.008886866,13890
puducherry,2021,2,puducherry,5610649880.723416,3316123
puducherry,2021,2,yanam,448908146.532982,212893
puducherry,2021,2,karaikal,352528451.6991069,169944
puducherry,2021,2,mahe,86748217.5883918,52427
puducherry,2021,3,puducherry,7530306876.968773,4514763
puducherry,2021,3,yanam,571731114.8773613,289263
puducherry,2021,3,karaikal,508474640.4041999,241468
puducherry,2021,3,mahe,119461798.76413691,76232
puducherry,2021,4,puducherry,8973636725.35894,5606990
puducherry,2021,4,yanam,704806775.357012,360182
puducherry,2021,4,karaikal,586375959.8099658,300601
puducherry,2021,4,mahe,158832340.7045973,101037
puducherry,2021,1,puducherry,5086390412.089685,2920236
puducherry,2021,1,yanam,375222411.570402,178609
puducherry,2021,1,karaikal,360807458.7675148,161642
puducherry,2021,1,mahe,76889289.31604216,48945
puducherry,2018,2,puducherry,224950541.63276505,102722
puducherry,2018,2,karaikal,42127264.52392845,18649
puducherry,2018,2,yanam,15165659.150808567,6204
puducherry,2018,2,mahe,3557654.224934818,2686
puducherry,2018,3,puducherry,334779012.2520994,147716
puducherry,2018,3,karaikal,56668700.117854595,23605
puducherry,2018,3,yanam,20556914.723959483,14243
puducherry,2018,3,mahe,5653448.400293597,4707
puducherry,2018,4,puducherry,511150128.28504336,253397
puducherry,2018,4,karaikal,77106295.39277278,34809
puducherry,2018,4,yanam,30135590.749616217,14991
puducherry,2018,4,mahe,7299650.996062614,4767
puducherry,2018,1,puducherry,136205607.94582328,86486
puducherry,2018,1,karaikal,17996501.51665456,10266
puducherry,2018,1,yanam,9167584.996845197,5948
puducherry,2018,1,mahe,2456276.910513108,1512
puducherry,2023,2,puducherry,11885508091.0,8965912
puducherry,2023,2,yanam,1778086558.0,1041312
puducherry,2023,2,karaikal,1352373335.0,864821
puducherry,2023,2,mahe,370765273.0,258281
puducherry,2023,3,puducherry,12685690675.0,9920732
puducherry,2023,3,yanam,1858174993.0,1173799
puducherry,2023,3,karaikal,1505245274.0,995796
puducherry,2023,3,mahe,395380897.0,289314
puducherry,2023,1,puducherry,11002579889.0,8201469
puducherry,2023,1,yanam,1592729097.0,919789
puducherry,2023,1,karaikal,1298008037.0,791763
puducherry,2023,1,mahe,329071483.0,231274
puducherry,2022,2,puducherry,11822245859.332417,7617058
puducherry,2022,2,yanam,963312236.3090451,481753
puducherry,2022,2,karaikal,788877561.2769251,417480
puducherry,2022,2,mahe,204309598.8505104,127396
puducherry,2022,3,puducherry,8962290618.748474,5992740
puducherry,2022,3,yanam,876565449.6380187,466305
puducherry,2022,3,karaikal,825576112.2167912,456795
puducherry,2022,3,mahe,189885530.5376592,126887
