State,Year,Quater,Entity_Name,Metric_Amount,Metric_Count
andhra-pradesh,2019,1,520001,1462807205.627422,814616
andhra-pradesh,2019,1,530016,960022481.5524917,684611
andhra-pradesh,2019,1,517507,1009128524.8128469,671661
andhra-pradesh,2019,1,515001,1009938283.8464416,609682
andhra-pradesh,2019,1,518502,389782596.9665674,545426
andhra-pradesh,2019,1,530003,590799502.8850918,527667
andhra-pradesh,2019,1,530017,531596255.9349663,472914
andhra-pradesh,2019,1,520010,774931063.0289192,460133
lakshadweep,2020,2,682555,7916550.98094236,3325
lakshadweep,2020,2,682551,3554024.880905837,1285
lakshadweep,2020,2,682557,2466847.4324380844,982
lakshadweep,2020,2,682556,1345517.4241300174,679
lakshadweep,2020,2,682552,438300.2289261961,356
lakshadweep,2020,2,682554,564449.4467231544,342
lakshadweep,2020,2,682559,584952.0321700623,218
lakshadweep,2020,2,682558,72279.6597086844,33
lakshadweep,2020,3,682555,11206286.724219684,3980
lakshadweep,2020,3,682551,3573553.2917372463,1414
lakshadweep,2020,3,682556,2342940.3459927253,1084
lakshadweep,2020,3,682557,1630108.2010229547,877
lakshadweep,2020,3,682552,1241637.9545541843,607
lakshadweep,2020,3,682559,767447.7299204775,333
lakshadweep,2020,3,682554,345676.0228254468,247
lakshadweep,2020,3,682558,199183.0383841126,47
lakshadweep,2020,4,682555,15206028.236546889,5080
lakshadweep,2020,4,682551,5683642.70699198,2482
lakshadweep,2020,4,682556,2709723.883802486,1189
lakshadweep,2020,4,682557,2575732.3130015805,1135
lakshadweep,2020,4,682552,2300070.9627549937,1110
lakshadweep,2020,4,682559,1025546.5629377859,338
lakshadweep,2020,4,682554,382427.6476430112,230
lakshadweep,2020,4,682558,228145.60340166077,86
lakshadweep,2020,1,682555,7559822.515206487,2725
lakshadweep,2020,1,682551,2364315.9685132443,833
lakshadweep,2020,1,682557,1021265.9797646462,457
lakshadweep,2020,1,682556,635104.0313028225,351
lakshadweep,2020,1,682552,495116.91370972595,331
lakshadweep,2020,1,682554,606714.8557570663,263
lakshadweep,2020,1,682559,739215.6096037484,168
lakshadweep,2020,1,682558,80812.70064646855,23
lakshadweep,2021,2,682555,15074376.910641793,5888
lakshadweep,2021,2,682551,5290891.702602914,2178
lakshadweep,2021,2,682552,1639413.3254446147,993
lakshadweep,2021,2,682557,1730691.0638645538,857
lakshadweep,2021,2,682556,1363040.3984976518,587
lakshadweep,2021,2,682559,1291413.7783293196,504
lakshadweep,2021,2,682554,740231.7659224959,339
lakshadweep,2021,2,682558,253404.71264818683,38
lakshadweep,2021,3,682555,20058639.523806334,6738
lakshadweep,2021,3,682551,7159689.520473195,2598
lakshadweep,2021,3,682556,2001813.2168829022,964
lakshadweep,2021,3,682552,2135837.973711105,940
lakshadweep,2021,3,682557,3040393.8684833357,771
lakshadweep,2021,3,682559,2942217.371647348,721
lakshadweep,2021,3,682554,1354959.7152181882,591
lakshadweep,2021,3,682558,109612.50854573956,47
lakshadweep,2021,4,682555,25481054.27885051,7192
lakshadweep,2021,4,682551,8944915.53969454,3110
lakshadweep,2021,4,682557,4646275.172694172,1413
lakshadweep,2021,4,682552,2942810.7048794837,1202
lakshadweep,2021,4,682556,3043732.1416717498,1099
lakshadweep,2021,4,682559,3963899.7275848463,758
lakshadweep,2021,4,682554,1786457.5458005327,606
lakshadweep,2021,4,682558,189040.41720516625,90
lakshadweep,2021,1,682555,15007370.90186011,4769
lakshadweep,2021,1,682551,4299900.7358574215,1612
lakshadweep,2021,1,682557,1982132.2388505274,794
lakshadweep,2021,1,682552,1950843.71723767,722
lakshadweep,2021,1,682556,1751644.5539918537,563
lakshadweep,2021,1,682559,1260342.2866715111,328
lakshadweep,2021,1,682554,572604.5361795668,252
lakshadweep,2021,1,682558,217943.9434324862,45
lakshadweep,2018,2,682551,3906194.940106515,1424
lakshadweep,2018,2,682555,1089183.5393228563,296
lakshadweep,2018,2,682557,510331.3790839945,195
lakshadweep,2018,2,682559,383860.1558654683,110
lakshadweep,2018,2,682552,209750.58477834408,53
lakshadweep,2018,2,682556,69725.9554841474,39
lakshadweep,2018,2,682554,3622.7656284776417,8
lakshadweep,2018,2,682558,15140.219130735284,7
lakshadweep,2018,3,682551,1556188.1663251773,698
lakshadweep,2018,3,682555,1291876.1535955975,412
lakshadweep,2018,3,682557,516103.47576152685,190
lakshadweep,2018,3,682552,477561.31073856784,159
lakshadweep,2018,3,682559,309504.5523544409,97
lakshadweep,2018,3,682556,80265.42554576742,69
lakshadweep,2018,3,682558,97766.19755502306,66
lakshadweep,2018,3,682554,9767.030109748282,12
lakshadweep,2018,4,682555,2004526.4450636166,759
lakshadweep,2018,4,682557,1111395.751799847,301
lakshadweep,2018,4,682551,445814.1111709622,186
lakshadweep,2018,4,682559,278949.5883209809,143
lakshadweep,2018,4,682552,416078.0738062297,118
lakshadweep,2018,4,682556,152911.93502748723,108
lakshadweep,2018,4,682558,40153.84242561775,23
lakshadweep,2018,4,682554,13383.950608090268,4
lakshadweep,2018,1,682551,1185781.9836028952,455
lakshadweep,2018,1,682557,306892.6263795968,126
lakshadweep,2018,1,682555,315190.9630783282,112
lakshadweep,2018,1,682556,65846.34124138596,36
lakshadweep,2018,1,682559,50800.07325442073,30
lakshadweep,2018,1,682558,4038.9405583495122,17
lakshadweep,2018,1,682552,60.25276276346384,2
lakshadweep,2023,2,682555,38648281.0,14670
lakshadweep,2023,2,682551,22243121.0,7102
lakshadweep,2023,2,682557,10935650.0,6477
lakshadweep,2023,2,682552,5002219.0,2023
lakshadweep,2023,2,682559,8653704.0,1695
lakshadweep,2023,2,682556,4488990.0,1504
lakshadweep,2023,2,682554,6780071.0,1226
lakshadweep,2023,2,682558,1235402.0,221
lakshadweep,2023,3,682555,38721262.0,18181
lakshadweep,2023,3,682557,11629079.0,8487
lakshadweep,2023,3,682551,17372148.0,7859
lakshadweep,2023,3,682559,11510005.0,4016
lakshadweep,2023,3,682552,6295602.0,2478
lakshadweep,2023,3,682556,4051299.0,1702
lakshadweep,2023,3,682554,3707333.0,771
lakshadweep,2023,3,682558,1240333.0,263
lakshadweep,2023,1,682555,35231915.0,12662
lakshadweep,2023,1,682551,17313423.0,6651
lakshadweep,2023,1,682557,10446449.0,4437
lakshadweep,2023,1,682552,4974949.0,1716
lakshadweep,2023,1,682559,7927465.0,1603
lakshadweep,2023,1,682556,3756866.0,1447
lakshadweep,2023,1,682554,4814614.0,677
lakshadweep,2023,1,682558,856280.0,327
lakshadweep,2022,2,682555,26188276.767873175,7618
lakshadweep,2022,2,682551,10849797.532309841,3798
lakshadweep,2022,2,682557,5538905.566183109,2325
lakshadweep,2022,2,682552,4070890.1452125553,1342
lakshadweep,2022,2,682556,3047138.1114224843,1021
lakshadweep,2022,2,682559,3611799.004343281,660
lakshadweep,2022,2,682554,2138003.040549065,601
lakshadweep,2022,2,682558,484791.8220121748,204
lakshadweep,2022,3,682555,20631453.646095395,6356
lakshadweep,2022,3,682551,9353831.698612958,3121
lakshadweep,2022,3,682557,5191563.257028759,2438
lakshadweep,2022,3,682552,4068085.2694256445,1043
lakshadweep,2022,3,682559,4657640.807340271,979
lakshadweep,2022,3,682556,2362417.0095640523,805
lakshadweep,2022,3,682554,856246.7154523367,341
lakshadweep,2022,3,682558,458771.2139808475,158
lakshadweep,2022,4,682555,23769820.494985007,7140
lakshadweep,2022,4,682551,10627138.983090231,3739
lakshadweep,2022,4,682557,6778902.537285896,2929
lakshadweep,2022,4,682552,3769891.263197658,1068
lakshadweep,2022,4,682559,4474064.40593197,906
lakshadweep,2022,4,682556,3159192.409999077,855
lakshadweep,2022,4,682554,1734576.37765763,376
lakshadweep,2022,4,682558,500287.1427887819,134
lakshadweep,2022,1,682555,25624455.05857206,7323
lakshadweep,2022,1,682551,11612445.902720941,3633
lakshadweep,2022,1,682557,6095982.206804961,1982
lakshadweep,2022,1,682552,2789410.291747512,1081
lakshadweep,2022,1,682556,2361737.0694429493,1080
lakshadweep,2022,1,682554,2982499.3684055656,608
lakshadweep,2022,1,682559,2916745.539679209,563
lakshadweep,2022,1,682558,556157.2165568657,127
lakshadweep,2019,2,682555,4690793.316988427,1542
lakshadweep,2019,2,682557,1833526.1615473742,431
lakshadweep,2019,2,682551,1113924.9783968548,394
lakshadweep,2019,2,682559,863634.7924088414,192
lakshadweep,2019,2,682552,434050.6261013747,182
lakshadweep,2019,2,682556,200339.96663077638,135
lakshadweep,2019,2,682558,104411.730251283,45
lakshadweep,2019,2,682554,1842.5646639571864,5
lakshadweep,2019,3,682555,3773089.6350253187,1659
lakshadweep,2019,3,682551,1708192.8706464823,530
lakshadweep,2019,3,682557,2476541.080395855,464
lakshadweep,2019,3,682556,349198.5725462359,153
lakshadweep,2019,3,682559,619859.9918967236,135
lakshadweep,2019,3,682552,669201.2040730031,134
lakshadweep,2019,3,682554,40429.14360313336,20
lakshadweep,2019,3,682558,15248.965581715916,9
lakshadweep,2019,4,682555,6680517.434672307,2171
lakshadweep,2019,4,682551,1342591.4626485973,537
lakshadweep,2019,4,682557,1394351.3721540496,351
lakshadweep,2019,4,682556,552216.6364643013,276
lakshadweep,2019,4,682554,546978.1303369269,209
lakshadweep,2019,4,682552,149457.2108710476,107
lakshadweep,2019,4,682559,597218.6920294048,100
lakshadweep,2019,4,682558,6582.465747216878,14
lakshadweep,2019,1,682555,4054159.611482283,1321
lakshadweep,2019,1,682557,2021015.4004817172,428
lakshadweep,2019,1,682551,634895.5735906198,203
lakshadweep,2019,1,682559,1293390.6740748046,193
lakshadweep,2019,1,682552,446817.8958588181,150
lakshadweep,2019,1,682556,148186.41259568086,109
lakshadweep,2019,1,682558,147707.05723281612,58
lakshadweep,2019,1,682554,39957.8540222548,19
himachal-pradesh,2020,2,171003,1987213685.729451,638897
himachal-pradesh,2020,2,173205,393646876.77653795,315778
himachal-pradesh,2020,2,174101,259896888.92321798,164472
himachal-pradesh,2020,2,173025,159845071.52432945,97284
himachal-pradesh,2020,2,175001,187873703.76896214,77632
himachal-pradesh,2020,2,173212,120188869.47630209,64066
himachal-pradesh,2020,2,176061,82671386.8271485,46869
himachal-pradesh,2020,2,171001,87826384.31774105,45028
himachal-pradesh,2020,2,173001,67655062.68229793,43276
himachal-pradesh,2020,2,172001,87374983.32677233,43264
himachal-pradesh,2020,3,171003,2103715013.4332604,700705
himachal-pradesh,2020,3,173205,558025818.3106985,415229
himachal-pradesh,2020,3,174101,388452345.69977254,209045
himachal-pradesh,2020,3,173025,230949260.98187512,120582
himachal-pradesh,2020,3,173212,172611226.29322556,81253
himachal-pradesh,2020,3,177220,179065664.16163582,68486
himachal-pradesh,2020,3,171001,143680524.10447174,68284
himachal-pradesh,2020,3,177001,145135056.5015918,67009
himachal-pradesh,2020,3,175001,144211038.33556622,65357
himachal-pradesh,2020,3,176061,101668754.6571264,57183
himachal-pradesh,2020,4,171003,1926017209.2458954,696682
himachal-pradesh,2020,4,173205,815257737.699218,604124
himachal-pradesh,2020,4,174101,521636954.98355603,281400
himachal-pradesh,2020,4,173025,327099653.61760587,167673
himachal-pradesh,2020,4,175131,313677442.59507066,132188
himachal-pradesh,2020,4,173212,217325208.70686644,113161
himachal-pradesh,2020,4,171001,229562737.34266132,108206
himachal-pradesh,2020,4,177001,181093354.49654683,85380
himachal-pradesh,2020,4,175001,176337122.58752257,80698
himachal-pradesh,2020,4,176061,150352983.7365786,78525
himachal-pradesh,2020,1,171003,2061228894.0105908,720359
himachal-pradesh,2020,1,173205,426369564.67411375,314715
himachal-pradesh,2020,1,174101,242482216.53884515,151372
himachal-pradesh,2020,1,173212,214499346.13043648,105295
himachal-pradesh,2020,1,173025,150632781.66981503,85924
himachal-pradesh,2020,1,175131,173865536.27759966,81806
himachal-pradesh,2020,1,175001,156927017.7958505,73343
himachal-pradesh,2020,1,177005,34859055.897049464,63522
himachal-pradesh,2020,1,171001,118195354.42646721,61878
himachal-pradesh,2020,1,176061,72280166.44577055,39474
himachal-pradesh,2021,2,171003,2778990707.677697,1631599
himachal-pradesh,2021,2,173205,910208843.8697324,736032
himachal-pradesh,2021,2,174101,582835727.47161,320986
himachal-pradesh,2021,2,173025,390941863.8401969,231797
himachal-pradesh,2021,2,177220,389512019.0166289,207149
himachal-pradesh,2021,2,175131,268858354.18257976,131245
himachal-pradesh,2021,2,177001,229771646.88528594,128227
himachal-pradesh,2021,2,173212,231574649.3579095,127967
himachal-pradesh,2021,2,175001,204972266.22850466,108761
himachal-pradesh,2021,2,171001,203829155.67179704,105922
himachal-pradesh,2021,3,171003,3893910514.6489954,2329788
himachal-pradesh,2021,3,173205,1121847281.0466993,994540
himachal-pradesh,2021,3,174101,683288037.5044987,401342
himachal-pradesh,2021,3,173025,467430517.77712643,293791
himachal-pradesh,2021,3,177220,512908587.20985425,287405
himachal-pradesh,2021,3,175131,536434497.47621524,240811
himachal-pradesh,2021,3,177001,309793725.83222574,181081
himachal-pradesh,2021,3,173212,318514769.3581375,176958
himachal-pradesh,2021,3,171001,309873878.69115025,162871
himachal-pradesh,2021,3,175001,269076387.1761673,144549
himachal-pradesh,2021,4,171003,4677725002.690226,2717639
himachal-pradesh,2021,4,173205,1328061490.4390228,1210279
himachal-pradesh,2021,4,174101,806786602.1396236,488964
himachal-pradesh,2021,4,175131,1003934777.2454858,460060
himachal-pradesh,2021,4,177220,768499250.0238891,419903
himachal-pradesh,2021,4,173025,595463485.4161507,365982
himachal-pradesh,2021,4,173212,364770352.5385426,223910
himachal-pradesh,2021,4,171001,408166044.38035905,208058
himachal-pradesh,2021,4,177001,306718950.1922755,169751
himachal-pradesh,2021,4,176215,240181327.55267358,164961
himachal-pradesh,2021,1,171003,2164436964.996763,1159901
himachal-pradesh,2021,1,173205,821223440.7749588,619267
himachal-pradesh,2021,1,174101,516424443.2481361,274339
himachal-pradesh,2021,1,175131,534765149.0471176,215773
himachal-pradesh,2021,1,173025,344461015.7285789,185062
himachal-pradesh,2021,1,177220,299025321.8630981,149733
himachal-pradesh,2021,1,173212,209461675.08097655,116376
himachal-pradesh,2021,1,171001,240217830.57616025,113805
himachal-pradesh,2021,1,177001,189739039.99627146,104364
himachal-pradesh,2021,1,175001,187138431.74028426,95196
himachal-pradesh,2018,2,173205,96135650.11659741,67411
himachal-pradesh,2018,2,176323,79112116.74498324,34505
himachal-pradesh,2018,2,174101,48473807.85677731,31810
himachal-pradesh,2018,2,174303,40297176.586473666,23860
himachal-pradesh,2018,2,173025,42091803.8627669,23551
himachal-pradesh,2018,2,176001,30651610.963755213,16699
himachal-pradesh,2018,2,171001,34514288.85622554,15002
himachal-pradesh,2018,2,175131,42991424.961770326,14062
himachal-pradesh,2018,2,173212,25578875.80878989,12971
himachal-pradesh,2018,2,173030,12429115.72769515,9832
himachal-pradesh,2018,3,173205,136461395.92778862,95087
himachal-pradesh,2018,3,174101,69275414.61089885,41377
himachal-pradesh,2018,3,174303,79325253.9658385,37218
himachal-pradesh,2018,3,173025,64196379.89609783,35054
himachal-pradesh,2018,3,176001,42704498.14961146,20730
himachal-pradesh,2018,3,173030,22858486.983047362,19975
himachal-pradesh,2018,3,171001,46565083.69183657,19667
himachal-pradesh,2018,3,173212,36836443.968154006,16604
himachal-pradesh,2018,3,176323,120793175.75823024,16524
himachal-pradesh,2018,3,177005,14487357.030578952,15321
himachal-pradesh,2018,4,173205,214537044.31729394,149125
himachal-pradesh,2018,4,174101,115571336.77782552,67908
himachal-pradesh,2018,4,173025,97708257.58741698,56005
himachal-pradesh,2018,4,174303,115217697.04853112,49540
himachal-pradesh,2018,4,171001,78358285.27627262,28323
himachal-pradesh,2018,4,176001,59387915.53495459,27736
himachal-pradesh,2018,4,173212,55364271.54620983,26700
himachal-pradesh,2018,4,176323,50390957.65871303,23029
himachal-pradesh,2018,4,173030,31877026.642960742,21100
himachal-pradesh,2018,4,173220,24938842.946540266,17616
himachal-pradesh,2018,1,173205,58954553.080766425,50457
himachal-pradesh,2018,1,176323,47548740.81338847,28116
himachal-pradesh,2018,1,174101,26853915.092015706,23993
himachal-pradesh,2018,1,174303,27437635.57423534,19122
himachal-pradesh,2018,1,173025,22465216.713972166,16138
himachal-pradesh,2018,1,176001,21124669.109688446,11862
himachal-pradesh,2018,1,171001,19849917.41837506,10889
himachal-pradesh,2018,1,173212,12272135.145517696,8316
himachal-pradesh,2018,1,175001,7518183.03490364,7751
himachal-pradesh,2018,1,177005,6748703.7576809535,7409
himachal-pradesh,2023,2,173205,2888465638.0,3941315
himachal-pradesh,2023,2,174101,1710681115.0,1659588
himachal-pradesh,2023,2,175131,3166401331.0,1607235
himachal-pradesh,2023,2,173025,1364025819.0,1154016
himachal-pradesh,2023,2,171001,900465925.0,615094
himachal-pradesh,2023,2,173212,626308009.0,561440
himachal-pradesh,2023,2,175105,736247897.0,465131
himachal-pradesh,2023,2,176001,550180927.0,451230
himachal-pradesh,2023,2,176215,480014411.0,424965
himachal-pradesh,2023,2,174303,628124289.0,418936
himachal-pradesh,2023,3,173205,2976803734.0,4275400
himachal-pradesh,2023,3,174101,1808822735.0,1837607
himachal-pradesh,2023,3,173025,1407318712.0,1252610
himachal-pradesh,2023,3,173212,663920392.0,573372
himachal-pradesh,2023,3,171001,721877170.0,529761
himachal-pradesh,2023,3,175131,737999751.0,495301
himachal-pradesh,2023,3,176001,515588584.0,444542
himachal-pradesh,2023,3,174303,646698492.0,444395
himachal-pradesh,2023,3,177001,515867106.0,431907
himachal-pradesh,2023,3,173030,419845263.0,429386
himachal-pradesh,2023,1,173205,2626397116.0,3305794
himachal-pradesh,2023,1,174101,1576024915.0,1349741
himachal-pradesh,2023,1,175131,2205101554.0,1261612
himachal-pradesh,2023,1,173025,1246114714.0,980709
himachal-pradesh,2023,1,171001,690045076.0,464144
himachal-pradesh,2023,1,173212,503305430.0,413679
himachal-pradesh,2023,1,176001,464803613.0,352208
himachal-pradesh,2023,1,174303,547657889.0,346412
himachal-pradesh,2023,1,173030,391625690.0,342889
himachal-pradesh,2023,1,176061,520742501.0,337899
himachal-pradesh,2022,2,171003,6351783570.311645,4169488
himachal-pradesh,2022,2,173205,1572502662.5622573,1736602
himachal-pradesh,2022,2,175131,1695084975.5552914,750048
himachal-pradesh,2022,2,174101,983933181.3580412,708286
himachal-pradesh,2022,2,177220,1032033845.9740778,638094
himachal-pradesh,2022,2,173025,745907120.5749362,514165
himachal-pradesh,2022,2,173212,453387187.5338639,320140
himachal-pradesh,2022,2,171001,497720594.57635784,290490
himachal-pradesh,2022,2,177001,418596333.35632646,262639
himachal-pradesh,2022,2,176215,320168187.4027845,230338
himachal-pradesh,2022,3,171003,9831616933.274183,7107267
himachal-pradesh,2022,3,173205,1640996290.2671494,1854890
himachal-pradesh,2022,3,174101,946965866.4571412,729161
himachal-pradesh,2022,3,173025,739739737.0435636,541490
himachal-pradesh,2022,3,175001,671601651.7150689,461113
himachal-pradesh,2022,3,173212,652066582.5336627,444046
himachal-pradesh,2022,3,174005,510809104.58266944,395220
himachal-pradesh,2022,3,176323,502430103.270708,391625
himachal-pradesh,2022,3,175131,709339306.5647655,385700
himachal-pradesh,2022,3,176038,539724042.6283058,385068
himachal-pradesh,2022,4,171003,10862367108.855297,7746053
himachal-pradesh,2022,4,173205,1810940908.1482234,2079358
himachal-pradesh,2022,4,176038,1910146201.5479293,1347270
himachal-pradesh,2022,4,174101,1016982416.59002,810320
himachal-pradesh,2022,4,175131,1336805343.3621159,731108
himachal-pradesh,2022,4,175001,856535637.3822807,609639
himachal-pradesh,2022,4,173025,811631127.6624373,609183
himachal-pradesh,2022,4,175101,767989365.2420218,557239
himachal-pradesh,2022,4,173212,582466940.9011368,425394
himachal-pradesh,2022,4,177001,593040087.5602877,406943
himachal-pradesh,2022,1,171003,5016030006.84719,3190535
himachal-pradesh,2022,1,173205,1446816728.975519,1413386
himachal-pradesh,2022,1,174101,866086052.0320439,568743
himachal-pradesh,2022,1,175131,983920226.8787673,473722
himachal-pradesh,2022,1,177220,805620902.047562,470845
himachal-pradesh,2022,1,173025,670592332.0501437,427564
himachal-pradesh,2022,1,173212,370332616.4354911,232862
himachal-pradesh,2022,1,171001,384014660.8346852,211977
himachal-pradesh,2022,1,176215,245490508.25976694,171381
himachal-pradesh,2022,1,177001,277476740.9231009,167835
himachal-pradesh,2019,2,171001,1240952784.1484268,601958
himachal-pradesh,2019,2,173205,269484882.070194,201216
himachal-pradesh,2019,2,175001,209713438.89865682,109216
himachal-pradesh,2019,2,174101,153751367.54986086,88463
himachal-pradesh,2019,2,173212,102404739.35571423,52208
himachal-pradesh,2019,2,177001,99159035.60852855,46283
himachal-pradesh,2019,2,173025,87288933.03207737,45328
himachal-pradesh,2019,2,175131,139927670.82255486,45240
himachal-pradesh,2019,2,176001,90993766.8502137,44908
himachal-pradesh,2019,2,173030,37447525.69187294,25921
himachal-pradesh,2019,3,171001,1383190523.8901672,418230
himachal-pradesh,2019,3,173205,314555850.88550353,221062
himachal-pradesh,2019,3,174101,175764252.28338027,103786
himachal-pradesh,2019,3,175001,242309410.3934193,84465
himachal-pradesh,2019,3,173212,124466121.34107587,58925
himachal-pradesh,2019,3,173025,105359646.96592219,57215
himachal-pradesh,2019,3,177005,27138701.08362629,46521
himachal-pradesh,2019,3,177001,106954993.74463357,42631
himachal-pradesh,2019,3,176001,104622488.24898227,41789
himachal-pradesh,2019,3,175131,87769328.81926286,39283
himachal-pradesh,2019,4,171001,1677312305.817284,512584
himachal-pradesh,2019,4,173205,392453029.9671198,268652
himachal-pradesh,2019,4,174101,222089581.3778806,127476
himachal-pradesh,2019,4,175001,288303594.1682798,102183
himachal-pradesh,2019,4,171003,216875085.7741524,80497
himachal-pradesh,2019,4,173212,157060348.6670912,75663
himachal-pradesh,2019,4,177001,176918779.25441986,73796
himachal-pradesh,2019,4,173025,129758382.12041324,69647
himachal-pradesh,2019,4,175131,155432398.8692294,65988
himachal-pradesh,2019,4,177005,27836817.123238977,57146
himachal-pradesh,2019,1,173205,286463248.34363383,303803
himachal-pradesh,2019,1,171001,374976855.7078719,195883
himachal-pradesh,2019,1,174101,147545137.23044026,123799
himachal-pradesh,2019,1,173025,111629796.33788322,74611
himachal-pradesh,2019,1,176323,69978229.84156093,55205
himachal-pradesh,2019,1,174303,96603744.8893585,53301
himachal-pradesh,2019,1,175001,81633187.20018888,45323
himachal-pradesh,2019,1,173030,43888475.6681822,43744
himachal-pradesh,2019,1,173212,68576012.76573476,39751
himachal-pradesh,2019,1,176001,73996894.16606511,38942
odisha,2020,2,751001,23813152297.287315,9411361
odisha,2020,2,751002,981382657.207643,564106
odisha,2020,2,753001,1051564203.3897978,513643
odisha,2020,2,751024,620915352.9539602,512502
odisha,2020,2,751019,618913826.8413333,427696
odisha,2020,2,751006,618038214.47082,366128
odisha,2020,2,751012,497240060.1154449,360469
odisha,2020,2,751003,523862610.73931587,353094
odisha,2020,2,751021,407195468.9237294,320761
odisha,2020,2,755019,582814898.5246046,317452
odisha,2020,3,751001,27337331950.38349,11770940
odisha,2020,3,751024,1039368001.8014698,855646
odisha,2020,3,751002,1344710985.8671126,803812
odisha,2020,3,751019,953160910.8009517,645539
odisha,2020,3,751006,1056729222.8313797,615386
odisha,2020,3,751012,822697647.1240537,591585
odisha,2020,3,751003,844072634.3537501,581642
odisha,2020,3,751010,827552448.2609987,535731
odisha,2020,3,753001,991897202.1253896,525564
odisha,2020,3,756001,1039541223.7140524,516271
odisha,2020,4,751001,26523469788.723434,11637193
odisha,2020,4,751024,1677533922.9625988,1431265
odisha,2020,4,751002,2047013228.8965683,1211847
odisha,2020,4,751006,1742421458.1103368,1002167
odisha,2020,4,751019,1474273760.4565947,991770
odisha,2020,4,751012,1332489264.1336064,991386
odisha,2020,4,751003,1415387851.2053578,981138
odisha,2020,4,751007,1384359626.2384033,901683
odisha,2020,4,751010,1373489457.998035,875333
odisha,2020,4,753001,1674771677.687382,858897
odisha,2020,1,751001,25543182753.84958,11782987
odisha,2020,1,751024,951977551.4048574,1164234
odisha,2020,1,751030,979505822.4656353,675068
odisha,2020,1,751002,1084416916.6285558,628850
odisha,2020,1,751012,711832889.2566154,627364
odisha,2020,1,751021,556030129.5220896,600123
odisha,2020,1,751003,695325520.0922923,572488
odisha,2020,1,751019,677916217.6913557,548402
odisha,2020,1,751006,818577124.0749937,507328
odisha,2020,1,751013,558690193.1311902,502103
odisha,2021,2,751001,53565783087.01067,30961581
odisha,2021,2,751024,1922291827.6367831,1551427
odisha,2021,2,751002,2419813217.3065653,1434055
odisha,2021,2,751019,1789888118.4618356,1200549
odisha,2021,2,751006,1842500257.5501657,1082307
odisha,2021,2,751012,1416313751.538683,1060482
odisha,2021,2,751003,1513831219.1228576,1043853
odisha,2021,2,756001,1900629203.520496,1019399
odisha,2021,2,753001,1961762038.0298882,1008111
odisha,2021,2,751010,1475581290.0951967,941099
odisha,2021,3,751001,65849220632.32577,41875475
odisha,2021,3,751024,2678191883.1463184,2281411
odisha,2021,3,751002,3198103433.5901017,1985995
odisha,2021,3,753001,3417325645.668728,1851250
odisha,2021,3,751006,2644578337.789012,1617739
odisha,2021,3,751012,1988765866.1675267,1611128
odisha,2021,3,751019,2247503206.305164,1599033
odisha,2021,3,751003,2031974644.450932,1517701
odisha,2021,3,756001,2498394529.2197776,1451245
odisha,2021,3,751010,2086439926.6549306,1422313
odisha,2021,4,751001,79093274940.53793,52532360
odisha,2021,4,751024,3526316360.902613,3239621
odisha,2021,4,751002,4096118126.7271004,2660886
odisha,2021,4,751012,2671233508.301604,2330491
odisha,2021,4,753001,4018310352.1970367,2254305
odisha,2021,4,751006,3466427126.0883303,2247187
odisha,2021,4,751003,2756312961.8665524,2186954
odisha,2021,4,751019,2862797292.0481796,2120122
odisha,2021,4,751007,2678374066.260315,1998949
odisha,2021,4,756001,3319833251.6930285,1984307
odisha,2021,1,751001,44482729136.23656,24151383
odisha,2021,1,751024,1951920387.2511394,1779962
odisha,2021,1,751002,2260315338.582297,1335340
odisha,2021,1,751012,1507235643.4446497,1200339
odisha,2021,1,751003,1572952295.1966724,1150201
odisha,2021,1,751019,1608235969.0827932,1117292
odisha,2021,1,751006,1920286804.4939313,1116850
odisha,2021,1,751007,1478055647.8061683,1030353
odisha,2021,1,751013,1190981885.92454,983481
odisha,2021,1,751010,1505800000.197618,975000
odisha,2018,2,751002,184281055.79165035,122383
odisha,2018,2,754141,53620979.44013451,110844
odisha,2018,2,756001,115991952.17633377,105934
odisha,2018,2,751012,102464724.11364329,97982
odisha,2018,2,751024,115342231.49799788,88179
odisha,2018,2,751013,75947203.25731838,68665
odisha,2018,2,751003,88205190.577563,67639
odisha,2018,2,755019,69559247.1125069,60661
odisha,2018,2,751010,83027980.00708479,56374
odisha,2018,2,751006,96893822.48857293,56337
odisha,2018,3,756001,516289574.79545754,816844
odisha,2018,3,751012,321251847.8011465,457211
odisha,2018,3,756003,218844282.3346122,409444
odisha,2018,3,751013,232120514.25363162,321104
odisha,2018,3,759015,139907939.5902118,300325
odisha,2018,3,756045,198489441.76113662,298872
odisha,2018,3,751002,323641107.6078194,289296
odisha,2018,3,751003,232739503.820182,284934
odisha,2018,3,752106,153094929.23630747,277130
odisha,2018,3,752054,169406378.90583152,276346
odisha,2018,4,756001,325353686.6589139,363976
odisha,2018,4,751012,294968045.48009217,307567
odisha,2018,4,751002,443216095.59195787,274902
odisha,2018,4,751024,296395803.5128428,266913
odisha,2018,4,751013,234203080.29902935,238813
odisha,2018,4,751003,239549299.90204412,201127
odisha,2018,4,751021,205446399.5780855,192247
odisha,2018,4,751007,241760827.77595705,189326
odisha,2018,4,755026,172665571.85427043,187512
odisha,2018,4,751010,214521048.86589426,166553
odisha,2018,1,751002,111612981.62039936,97309
odisha,2018,1,754141,32347335.513799068,74247
odisha,2018,1,751024,76644072.37523933,73233
